Z	Bz
0.198	0.23077614174962316
0.199	0.22488668918389004
0.2	0.21914048220166402
0.201	0.21353545154387119
0.202	0.2080694458188722
0.203	0.20274024087760212
0.20400000000000001	0.19754554879658565
0.20500000000000002	0.19248302645899693
0.20600000000000002	0.18755028372687427
0.20700000000000002	0.18274489120131004
0.20800000000000002	0.17806438756877388
0.209	0.1735062865351977
0.21	0.1690680833509479
0.211	0.16474726093226708
0.212	0.1605412955857557
0.213	0.15644766234470833
0.214	0.15246383992694593
0.215	0.14858731532525626
0.216	0.1448155880418734
0.217	0.14114617398005827
0.218	0.1375766090057602
0.219	0.13410445219282188
0.22	0.13072728876612408
0.221	0.12744273275671922
0.222	0.1242484293830034
0.223	0.12114205717229667
0.224	0.11812132983762852
0.225	0.11518399792265627
0.226	0.112327850229674
0.227	0.10955071504307798
0.228	0.10685046116255252
0.229	0.1042249987579947
0.23	0.10167228005881225
0.231	0.09919029988942694
0.232	0.09677709606270876
0.233	0.09443074964197157
0.234	0.0921493850821074
0.23500000000000001	0.08993117026011563
0.23600000000000002	0.08777431640416188
0.23700000000000002	0.08567707793035495
0.23800000000000002	0.08363775219584217
0.23900000000000002	0.08165467917604895
0.24	0.07972624107372861
0.241	0.07785086186703383
0.242	0.07602700680296669
0.243	0.0742531818426978
0.244	0.07252793306457725
0.245	0.07084984602996557
0.246	0.06921754511711992
0.247	0.06762969282775616
0.248	0.06608498907050712
0.249	0.06458217042536339
0.25	0.06312000939264933
0.251	0.06169731362997958
0.252	0.06031292517997411
0.253	0.05896571969217719
0.254	0.057654605640969914
0.255	0.056378523542254096
0.256	0.055136445171177835
0.257	0.053927372781997863
0.258	0.05275033833288315
0.259	0.05160440271638105
0.26	0.0504886549969882
0.261	0.049402211657615665
0.262	0.048344215855242435
0.263	0.047313836687225885
0.264	0.04631026846891056
0.265	0.04533273002322964
0.266	0.04438046398283323
0.267	0.043452736105464664
0.268	0.042548834602771805
0.269	0.04166806948295403
0.27	0.04080977190769887
0.271	0.039973293563354925
0.272	0.03915800604647465
0.273	0.038363300264234464
0.274	0.03758858584914447
0.275	0.03683329058855552
0.276	0.036096859868696214
0.277	0.03537875613326679
0.278	0.03467845835616244
0.279	0.033995461528833544
0.28	0.0333292761612946
0.281	0.032679427797502936
0.28200000000000003	0.03204545654403891
0.28300000000000003	0.03142691661246149
0.28400000000000003	0.03082337587493854
0.28500000000000003	0.030234415432831337
0.28600000000000003	0.029659629197992927
0.28700000000000003	0.02909862348670014
0.28800000000000003	0.02855101662576531
0.289	0.028016438570426915
0.29	0.027494530534339777
0.291	0.026984944630526884
0.292	0.026487343523752316
0.293	0.026001400093660892
0.294	0.025526797108444042
0.295	0.025063226908831737
0.296	0.02461039110219668
0.297	0.024168000266167163
0.298	0.0237357736619596
0.299	0.023313438956768327
0.3	0.022900731955135204
0.301	0.02249739633900525
0.302	0.022103183416161052
0.303	0.02171785187688386
0.304	0.021341167558536697
0.305	0.020972903217762486
0.306	0.020612838310208926
0.307	0.020260758777424948
0.308	0.019916456840792525
0.309	0.01957973080217062
0.31	0.019250384851120406
0.311	0.01892822887852214
0.312	0.0186130782962578
0.313	0.01830475386291946
0.314	0.018003081515204123
0.315	0.017707892204912302
0.316	0.017419021741320564
0.317	0.017136310638759814
0.318	0.016859603969247065
0.319	0.016588751219948975
0.32	0.01632360615537302
0.321	0.016064026684136732
0.322	0.015809874730095916
0.323	0.015561016107698406
0.324	0.015317320401563233
0.325	0.015078660849868676
0.326	0.014844914231727995
0.327	0.014615960758168373
0.328	0.014391683966755693
0.329	0.014171970619608803
0.33	0.013956710604867324
0.331	0.01374579684128186
0.332	0.013539125185993317
0.333	0.013336594345293037
0.334	0.013138105788307665
0.335	0.01294356366351254
0.336	0.012752874717934794
0.337	0.012565948219014035
0.338	0.012382695878957751
0.339	0.012203031781607391
0.34	0.012026872311606865
0.341	0.011854136085897424
0.342	0.011684743887424126
0.343	0.01151861860096573
0.34400000000000003	0.011355685150991838
0.34500000000000003	0.011195870441600739
0.34600000000000003	0.011039103298276185
0.34700000000000003	0.01088531441160198
0.34800000000000003	0.010734436282675322
0.34900000000000003	0.01058640317034975
0.35000000000000003	0.010441151040083346
0.35100000000000003	0.010298617514464318
0.352	0.010158741825229642
0.353	0.010021464766878284
0.354	0.009886728651705383
0.355	0.009754477266238685
0.356	0.009624655829061204
0.357	0.009497210949948041
0.358	0.009372090590282543
0.359	0.009249244024706492
0.36	0.009128621803934828
0.361	0.009010175718791
0.362	0.008893858765259955
0.363	0.00877962511070302
0.364	0.008667430061066362
0.365	0.008557230029131141
0.366	0.008448982503690484
0.367	0.008342646019712059
0.368	0.00823818012939006
0.369	0.008135545374073303
0.37	0.008034703257074715
0.371	0.007935616217263424
0.372	0.0078382476034822
0.373	0.007742561649734106
0.374	0.007648523451082321
0.375	0.00755609894035391
0.376	0.007465254865407183
0.377	0.007375958767235061
0.378	0.007288178958581269
0.379	0.007201884503280363
0.38	0.007117045196161332
0.381	0.007033631543581554
0.382	0.006951614744500279
0.383	0.00687096667211837
0.384	0.006791659856068252
0.385	0.006713667465124712
0.386	0.006636963290396465
0.387	0.006561521729019869
0.388	0.006487317768336082
0.389	0.006414326970516947
0.39	0.006342525457620897
0.391	0.00627188989710293
0.392	0.006202397487722561
0.393	0.0061340259458630975
0.394	0.006066753492251563
0.395	0.00600055883902051
0.396	0.005935421177186496
0.397	0.005871320164433064
0.398	0.005808235913286332
0.399	0.005746148979589763
0.4	0.005685040351326132
0.401	0.005624891437714626
0.402	0.005565684058665836
0.403	0.005507400434493175
0.404	0.005450023175918102
0.405	0.005393535274361131
0.406	0.005337920092486588
0.40700000000000003	0.005283161355027827
0.40800000000000003	0.005229243139852821
0.40900000000000003	0.005176149869251451
0.41000000000000003	0.005123866301529955
0.41100000000000003	0.005072377522749614
0.41200000000000003	0.005021668938751221
0.41300000000000003	0.004971726267377214
0.41400000000000003	0.004922535530888785
0.41500000000000004	0.004874083048612689
0.41600000000000004	0.004826355429777699
0.417	0.004779339566530013
0.418	0.004733022627156993
0.419	0.0046873920494711705
0.42	0.004642435534394568
0.421	0.004598141039695267
0.422	0.004554496773876228
0.423	0.0045114911902777765
0.424	0.004469112981273586
0.425	0.004427351072656289
0.426	0.004386194618169998
0.427	0.004345632994163019
0.428	0.004305655794408835
0.429	0.00426625282503393
0.43	0.004227414099600526
0.431	0.004189129834301508
0.432	0.004151390443286217
0.433	0.004114186534106447
0.434	0.0040775089032772825
0.435	0.004041348531944788
0.436	0.004005696581689903
0.437	0.003970544390401796
0.438	0.003935883468282085
0.439	0.0039017054939612453
0.44	0.0038680023106577514
0.441	0.0038347659225108307
0.442	0.0038019884909372566
0.443	0.0037696623311323763
0.444	0.003737779908627225
0.445	0.0037063338359177612
0.446	0.0036753168692409996
0.447	0.0036447219053538215
0.448	0.0036145419784426565
0.449	0.0035847702571079566
0.45	0.0035554000413780492
0.451	0.0007716293253692597
