z	Wz
0.0218	6.90716213e10
0.02182	6.89032816e10
0.02184	6.87354301e10
0.02186	6.85680651e10
0.02188	6.84011851e10
0.0219	6.82347885e10
0.02192	6.80688736e10
0.02194	6.79034389e10
0.02196	6.77384828e10
0.02198	6.75740037e10
0.022	6.741e10
0.02202	6.72464701e10
0.02204	6.70834123e10
0.02206	6.69208248e10
0.02208	6.67587059e10
0.0221	6.65970539e10
0.02212	6.6435867e10
0.02214	6.62751435e10
0.02216	6.61148816e10
0.02218	6.59550796e10
0.0222	6.57957358e10
0.02222	6.56368484e10
0.02224	6.54784157e10
0.02226	6.53204359e10
0.02228	6.51629073e10
0.0223	6.50058282e10
0.02232	6.48491968e10
0.02234	6.46930114e10
0.02236	6.45372703e10
0.02238	6.43819716e10
0.0224	6.42271138e10
0.02242	6.40726949e10
0.02244	6.39187134e10
0.02246	6.37651673e10
0.02248	6.36120551e10
0.0225	6.3459375e10
0.02252	6.33071253e10
0.02254	6.31553047e10
0.02256	6.30039121e10
0.02258	6.28529462e10
0.0226	6.27024058e10
0.02262	6.25522898e10
0.02264	6.2402597e10
0.02266	6.22533262e10
0.02268	6.21044761e10
0.0227	6.19560456e10
0.02272	6.18080335e10
0.02274	6.16604385e10
0.02276	6.15132596e10
0.02278	6.13664954e10
0.0228	6.12201449e10
0.02282	6.10742068e10
0.02284	6.09286799e10
0.02286	6.0783563e10
0.02288	6.06388549e10
0.0229	6.04945545e10
0.02292	6.03506605e10
0.02294	6.02071717e10
0.02296	6.0064087e10
0.02298	5.99214052e10
0.023	5.9779125e10
0.02302	5.96372453e10
0.02304	5.94957648e10
0.02306	5.93546824e10
0.02308	5.92139968e10
0.0231	5.90737068e10
0.02312	5.89338112e10
0.02314	5.87943089e10
0.02316	5.86551985e10
0.02318	5.85164789e10
0.0232	5.83781489e10
0.02322	5.82402073e10
0.02324	5.81026528e10
0.02326	5.79654843e10
0.02328	5.78287005e10
0.0233	5.76923002e10
0.02332	5.75562822e10
0.02334	5.74206453e10
0.02336	5.72853884e10
0.02338	5.71505101e10
0.0234	5.70160093e10
0.02342	5.68818847e10
0.02344	5.67481352e10
0.02346	5.66147596e10
0.02348	5.64817566e10
0.0235	5.6349125e10
0.02352	5.62168636e10
0.02354	5.60849711e10
0.02356	5.5953446e10
0.02358	5.58222871e10
0.0236	5.5691493e10
0.02362	5.55610623e10
0.02364	5.54309937e10
0.02366	5.53012858e10
0.02368	5.51719372e10
0.0237	5.50429467e10
0.02372	5.49143128e10
0.02374	5.47860341e10
0.02376	5.46581094e10
0.02378	5.45305373e10
0.0238	5.44033164e10
0.02382	5.42764453e10
0.02384	5.41499227e10
0.02386	5.40237473e10
0.02388	5.38979176e10
0.0239	5.37724324e10
0.02392	5.36472902e10
0.02394	5.35224897e10
0.02396	5.33980296e10
0.02398	5.32739085e10
0.024	5.3150125e10
0.02402	5.30266778e10
0.02404	5.29035659e10
0.02406	5.2780788e10
0.02408	5.26583431e10
0.0241	5.25362302e10
0.02412	5.24144481e10
0.02414	5.22929957e10
0.02416	5.21718721e10
0.02418	5.20510759e10
0.0242	5.19306063e10
0.02422	5.18104621e10
0.02424	5.16906421e10
0.02426	5.15711454e10
0.02428	5.14519709e10
0.0243	5.13331173e10
0.02432	5.12145837e10
0.02434	5.1096369e10
0.02436	5.09784721e10
0.02438	5.08608919e10
0.0244	5.07436272e10
0.02442	5.06266771e10
0.02444	5.05100404e10
0.02446	5.03937161e10
0.02448	5.02777029e10
0.0245	5.0162e10
0.02452	5.00466063e10
0.02454	4.99315217e10
0.02456	4.98167461e10
0.02458	4.97022797e10
0.0246	4.95881222e10
0.02462	4.94742739e10
0.02464	4.93607346e10
0.02466	4.92475044e10
0.02468	4.91345832e10
0.0247	4.90219711e10
0.02472	4.8909668e10
0.02474	4.8797674e10
0.02476	4.86859891e10
0.02478	4.85746132e10
0.0248	4.84635463e10
0.02482	4.83527885e10
0.02484	4.82423398e10
0.02486	4.81322e10
0.02488	4.80223694e10
0.0249	4.79128477e10
0.02492	4.78036351e10
0.02494	4.76947315e10
0.02496	4.7586137e10
0.02498	4.74778515e10
0.025	4.7369875e10
