z	Wx	Wy
0.00333	1.22784572e14	1.22784572e14
0.003335	1.22847089e14	1.22847089e14
0.00334	1.22909499e14	1.22909499e14
0.003345	1.22971805e14	1.22971805e14
0.00335	1.23034011e14	1.23034011e14
0.003355	1.23096118e14	1.23096118e14
0.00336	1.23158131e14	1.23158131e14
0.003365	1.23220051e14	1.23220051e14
0.00337	1.23281882e14	1.23281882e14
0.003375	1.23343627e14	1.23343627e14
0.00338	1.23405288e14	1.23405288e14
0.003385	1.23466869e14	1.23466869e14
0.00339	1.23528372e14	1.23528372e14
0.003395	1.235898e14	1.235898e14
0.0034	1.23651157e14	1.23651157e14
0.003405	1.23712445e14	1.23712445e14
0.00341	1.23773666e14	1.23773666e14
0.003415	1.23834825e14	1.23834825e14
0.00342	1.23895924e14	1.23895924e14
0.003425	1.23956965e14	1.23956965e14
0.00343	1.24017952e14	1.24017952e14
0.003435	1.24078888e14	1.24078888e14
0.00344	1.24139775e14	1.24139775e14
0.003445	1.24200617e14	1.24200617e14
0.00345	1.24261416e14	1.24261416e14
0.003455	1.24322174e14	1.24322174e14
0.00346	1.2438289e14	1.2438289e14
0.003465	1.24443562e14	1.24443562e14
0.00347	1.24504186e14	1.24504186e14
0.003475	1.24564761e14	1.24564761e14
0.00348	1.24625284e14	1.24625284e14
0.003485	1.24685753e14	1.24685753e14
0.00349	1.24746165e14	1.24746165e14
0.003495	1.24806518e14	1.24806518e14
0.0035	1.24866809e14	1.24866809e14
0.003505	1.24927036e14	1.24927036e14
0.00351	1.24987197e14	1.24987197e14
0.003515	1.25047288e14	1.25047288e14
0.00352	1.25107309e14	1.25107309e14
0.003525	1.25167255e14	1.25167255e14
0.00353	1.25227126e14	1.25227126e14
0.003535	1.25286918e14	1.25286918e14
0.00354	1.25346628e14	1.25346628e14
0.003545	1.25406255e14	1.25406255e14
0.00355	1.25465797e14	1.25465797e14
0.003555	1.2552525e14	1.2552525e14
0.00356	1.25584612e14	1.25584612e14
0.003565	1.25643881e14	1.25643881e14
0.00357	1.25703054e14	1.25703054e14
0.003575	1.2576213e14	1.2576213e14
0.00358	1.25821104e14	1.25821104e14
0.003585	1.25879976e14	1.25879976e14
0.00359	1.25938743e14	1.25938743e14
0.003595	1.25997401e14	1.25997401e14
0.0036	1.2605595e14	1.2605595e14
0.003605	1.26114387e14	1.26114387e14
0.00361	1.26172713e14	1.26172713e14
0.003615	1.26230932e14	1.26230932e14
0.00362	1.26289045e14	1.26289045e14
0.003625	1.26347055e14	1.26347055e14
0.00363	1.26404964e14	1.26404964e14
0.003635	1.26462775e14	1.26462775e14
0.00364	1.26520489e14	1.26520489e14
0.003645	1.2657811e14	1.2657811e14
0.00365	1.2663564e14	1.2663564e14
0.003655	1.26693081e14	1.26693081e14
0.00366	1.26750435e14	1.26750435e14
0.003665	1.26807706e14	1.26807706e14
0.00367	1.26864894e14	1.26864894e14
0.003675	1.26922003e14	1.26922003e14
0.00368	1.26979035e14	1.26979035e14
0.003685	1.27035993e14	1.27035993e14
0.00369	1.27092878e14	1.27092878e14
0.003695	1.27149693e14	1.27149693e14
0.0037	1.27206441e14	1.27206441e14
0.003705	1.27263123e14	1.27263123e14
0.00371	1.27319743e14	1.27319743e14
0.003715	1.27376302e14	1.27376302e14
0.00372	1.27432804e14	1.27432804e14
0.003725	1.27489249e14	1.27489249e14
0.00373	1.27545642e14	1.27545642e14
0.003735	1.27601983e14	1.27601983e14
0.00374	1.27658276e14	1.27658276e14
0.003745	1.27714523e14	1.27714523e14
0.00375	1.27770726e14	1.27770726e14
0.003755	1.27826887e14	1.27826887e14
0.00376	1.27883006e14	1.27883006e14
0.003765	1.27939083e14	1.27939083e14
0.00377	1.27995118e14	1.27995118e14
0.003775	1.28051109e14	1.28051109e14
0.00378	1.28107057e14	1.28107057e14
0.003785	1.28162961e14	1.28162961e14
0.00379	1.2821882e14	1.2821882e14
0.003795	1.28274635e14	1.28274635e14
0.0038	1.28330404e14	1.28330404e14
0.003805	1.28386128e14	1.28386128e14
0.00381	1.28441806e14	1.28441806e14
0.003815	1.28497437e14	1.28497437e14
0.00382	1.28553021e14	1.28553021e14
0.003825	1.28608559e14	1.28608559e14
0.00383	1.28664048e14	1.28664048e14
0.003835	1.28719489e14	1.28719489e14
0.00384	1.28774882e14	1.28774882e14
0.003845	1.28830226e14	1.28830226e14
0.00385	1.2888552e14	1.2888552e14
0.003855	1.28940764e14	1.28940764e14
0.00386	1.28995958e14	1.28995958e14
0.003865	1.29051102e14	1.29051102e14
0.00387	1.29106194e14	1.29106194e14
0.003875	1.29161235e14	1.29161235e14
0.00388	1.29216224e14	1.29216224e14
0.003885	1.29271161e14	1.29271161e14
0.00389	1.29326044e14	1.29326044e14
0.003895	1.29380875e14	1.29380875e14
0.0039	1.29435652e14	1.29435652e14
0.003905	1.29490375e14	1.29490375e14
0.00391	1.29545043e14	1.29545043e14
0.003915	1.29599656e14	1.29599656e14
0.00392	1.29654212e14	1.29654212e14
0.003925	1.29708712e14	1.29708712e14
0.00393	1.29763154e14	1.29763154e14
0.003935	1.29817538e14	1.29817538e14
0.00394	1.29871864e14	1.29871864e14
0.003945	1.29926129e14	1.29926129e14
0.00395	1.29980335e14	1.29980335e14
0.003955	1.30034479e14	1.30034479e14
0.00396	1.30088562e14	1.30088562e14
0.003965	1.30142583e14	1.30142583e14
0.00397	1.30196541e14	1.30196541e14
0.003975	1.30250435e14	1.30250435e14
0.00398	1.30304264e14	1.30304264e14
0.003985	1.30358029e14	1.30358029e14
0.00399	1.30411727e14	1.30411727e14
0.003995	1.3046536e14	1.3046536e14
0.004	1.30518925e14	1.30518925e14
0.004005	1.30572422e14	1.30572422e14
0.00401	1.30625851e14	1.30625851e14
0.004015	1.30679211e14	1.30679211e14
0.00402	1.30732501e14	1.30732501e14
0.004025	1.3078572e14	1.3078572e14
0.00403	1.30838868e14	1.30838868e14
0.004035	1.30891944e14	1.30891944e14
0.00404	1.30944948e14	1.30944948e14
0.004045	1.30997878e14	1.30997878e14
0.00405	1.31050734e14	1.31050734e14
0.004055	1.31103516e14	1.31103516e14
0.00406	1.31156224e14	1.31156224e14
0.004065	1.31208859e14	1.31208859e14
0.00407	1.31261422e14	1.31261422e14
0.004075	1.31313915e14	1.31313915e14
0.00408	1.31366337e14	1.31366337e14
0.004085	1.31418691e14	1.31418691e14
0.00409	1.31470977e14	1.31470977e14
0.004095	1.31523195e14	1.31523195e14
0.0041	1.31575348e14	1.31575348e14
0.004105	1.31627435e14	1.31627435e14
0.00411	1.31679459e14	1.31679459e14
0.004115	1.31731419e14	1.31731419e14
0.00412	1.31783316e14	1.31783316e14
0.004125	1.31835153e14	1.31835153e14
0.00413	1.31886929e14	1.31886929e14
0.004135	1.31938646e14	1.31938646e14
0.00414	1.31990304e14	1.31990304e14
0.004145	1.32041905e14	1.32041905e14
0.00415	1.32093449e14	1.32093449e14
0.004155	1.32144938e14	1.32144938e14
0.00416	1.32196372e14	1.32196372e14
0.004165	1.32247752e14	1.32247752e14
0.00417	1.3229908e14	1.3229908e14
0.004175	1.32350356e14	1.32350356e14
0.00418	1.32401581e14	1.32401581e14
0.004185	1.32452756e14	1.32452756e14
0.00419	1.32503883e14	1.32503883e14
0.004195	1.32554961e14	1.32554961e14
0.0042	1.32605993e14	1.32605993e14
0.004205	1.32656978e14	1.32656978e14
0.00421	1.32707917e14	1.32707917e14
0.004215	1.32758807e14	1.32758807e14
0.00422	1.32809649e14	1.32809649e14
0.004225	1.32860441e14	1.32860441e14
0.00423	1.32911182e14	1.32911182e14
0.004235	1.32961872e14	1.32961872e14
0.00424	1.3301251e14	1.3301251e14
0.004245	1.33063094e14	1.33063094e14
0.00425	1.33113624e14	1.33113624e14
0.004255	1.33164099e14	1.33164099e14
0.00426	1.33214517e14	1.33214517e14
0.004265	1.33264879e14	1.33264879e14
0.00427	1.33315182e14	1.33315182e14
0.004275	1.33365427e14	1.33365427e14
0.00428	1.33415612e14	1.33415612e14
0.004285	1.33465736e14	1.33465736e14
0.00429	1.33515798e14	1.33515798e14
0.004295	1.33565798e14	1.33565798e14
0.0043	1.33615735e14	1.33615735e14
0.004305	1.33665607e14	1.33665607e14
0.00431	1.33715414e14	1.33715414e14
0.004315	1.33765155e14	1.33765155e14
0.00432	1.33814828e14	1.33814828e14
0.004325	1.33864433e14	1.33864433e14
0.00433	1.3391397e14	1.3391397e14
0.004335	1.33963436e14	1.33963436e14
0.00434	1.34012832e14	1.34012832e14
0.004345	1.34062156e14	1.34062156e14
0.00435	1.34111407e14	1.34111407e14
0.004355	1.34160585e14	1.34160585e14
0.00436	1.3420969e14	1.3420969e14
0.004365	1.34258722e14	1.34258722e14
0.00437	1.34307682e14	1.34307682e14
0.004375	1.34356571e14	1.34356571e14
0.00438	1.34405388e14	1.34405388e14
0.004385	1.34454135e14	1.34454135e14
0.00439	1.34502812e14	1.34502812e14
0.004395	1.3455142e14	1.3455142e14
0.0044	1.34599958e14	1.34599958e14
0.004405	1.34648428e14	1.34648428e14
0.00441	1.3469683e14	1.3469683e14
0.004415	1.34745164e14	1.34745164e14
0.00442	1.34793431e14	1.34793431e14
0.004425	1.34841632e14	1.34841632e14
0.00443	1.34889766e14	1.34889766e14
0.004435	1.34937836e14	1.34937836e14
0.00444	1.3498584e14	1.3498584e14
0.004445	1.35033779e14	1.35033779e14
0.00445	1.35081655e14	1.35081655e14
0.004455	1.35129467e14	1.35129467e14
0.00446	1.35177216e14	1.35177216e14
0.004465	1.35224903e14	1.35224903e14
0.00447	1.35272528e14	1.35272528e14
0.004475	1.35320091e14	1.35320091e14
0.00448	1.35367593e14	1.35367593e14
0.004485	1.35415035e14	1.35415035e14
0.00449	1.35462416e14	1.35462416e14
0.004495	1.35509739e14	1.35509739e14
0.0045	1.35557002e14	1.35557002e14
0.004505	1.35604207e14	1.35604207e14
0.00451	1.35651352e14	1.35651352e14
0.004515	1.35698436e14	1.35698436e14
0.00452	1.35745459e14	1.35745459e14
0.004525	1.35792419e14	1.35792419e14
0.00453	1.35839314e14	1.35839314e14
0.004535	1.35886145e14	1.35886145e14
0.00454	1.3593291e14	1.3593291e14
0.004545	1.35979607e14	1.35979607e14
0.00455	1.36026237e14	1.36026237e14
0.004555	1.36072796e14	1.36072796e14
0.00456	1.36119286e14	1.36119286e14
0.004565	1.36165703e14	1.36165703e14
0.00457	1.36212048e14	1.36212048e14
0.004575	1.36258319e14	1.36258319e14
0.00458	1.36304515e14	1.36304515e14
0.004585	1.36350635e14	1.36350635e14
0.00459	1.36396679e14	1.36396679e14
0.004595	1.36442643e14	1.36442643e14
0.0046	1.36488529e14	1.36488529e14
0.004605	1.36534334e14	1.36534334e14
0.00461	1.36580058e14	1.36580058e14
0.004615	1.36625699e14	1.36625699e14
0.00462	1.36671257e14	1.36671257e14
0.004625	1.36716729e14	1.36716729e14
0.00463	1.36762116e14	1.36762116e14
0.004635	1.36807416e14	1.36807416e14
0.00464	1.36852628e14	1.36852628e14
0.004645	1.36897751e14	1.36897751e14
0.00465	1.36942783e14	1.36942783e14
0.004655	1.36987724e14	1.36987724e14
0.00466	1.37032573e14	1.37032573e14
0.004665	1.3707733e14	1.3707733e14
0.00467	1.37121994e14	1.37121994e14
0.004675	1.37166564e14	1.37166564e14
0.00468	1.3721104e14	1.3721104e14
0.004685	1.37255422e14	1.37255422e14
0.00469	1.37299708e14	1.37299708e14
0.004695	1.37343899e14	1.37343899e14
0.0047	1.37387993e14	1.37387993e14
0.004705	1.3743199e14	1.3743199e14
0.00471	1.3747589e14	1.3747589e14
0.004715	1.37519692e14	1.37519692e14
0.00472	1.37563395e14	1.37563395e14
0.004725	1.37607e14	1.37607e14
0.00473	1.37650504e14	1.37650504e14
0.004735	1.37693909e14	1.37693909e14
0.00474	1.37737213e14	1.37737213e14
0.004745	1.37780415e14	1.37780415e14
0.00475	1.37823516e14	1.37823516e14
0.004755	1.37866514e14	1.37866514e14
0.00476	1.3790941e14	1.3790941e14
0.004765	1.37952202e14	1.37952202e14
0.00477	1.3799489e14	1.3799489e14
0.004775	1.38037473e14	1.38037473e14
0.00478	1.38079951e14	1.38079951e14
0.004785	1.38122323e14	1.38122323e14
0.00479	1.3816459e14	1.3816459e14
0.004795	1.38206749e14	1.38206749e14
0.0048	1.38248801e14	1.38248801e14
0.004805	1.38290745e14	1.38290745e14
0.00481	1.38332583e14	1.38332583e14
0.004815	1.38374315e14	1.38374315e14
0.00482	1.38415942e14	1.38415942e14
0.004825	1.38457466e14	1.38457466e14
0.00483	1.38498887e14	1.38498887e14
0.004835	1.38540207e14	1.38540207e14
0.00484	1.38581427e14	1.38581427e14
0.004845	1.38622547e14	1.38622547e14
0.00485	1.3866357e14	1.3866357e14
0.004855	1.38704495e14	1.38704495e14
0.00486	1.38745324e14	1.38745324e14
0.004865	1.38786059e14	1.38786059e14
0.00487	1.388267e14	1.388267e14
0.004875	1.38867248e14	1.38867248e14
0.00488	1.38907705e14	1.38907705e14
0.004885	1.38948071e14	1.38948071e14
0.00489	1.38988348e14	1.38988348e14
0.004895	1.39028536e14	1.39028536e14
0.0049	1.39068638e14	1.39068638e14
0.004905	1.39108653e14	1.39108653e14
0.00491	1.39148583e14	1.39148583e14
0.004915	1.39188429e14	1.39188429e14
0.00492	1.39228193e14	1.39228193e14
0.004925	1.39267875e14	1.39267875e14
0.00493	1.39307476e14	1.39307476e14
0.004935	1.39346997e14	1.39346997e14
0.00494	1.3938644e14	1.3938644e14
0.004945	1.39425806e14	1.39425806e14
0.00495	1.39465095e14	1.39465095e14
0.004955	1.39504309e14	1.39504309e14
0.00496	1.39543445e14	1.39543445e14
0.004965	1.39582504e14	1.39582504e14
0.00497	1.39621482e14	1.39621482e14
0.004975	1.39660379e14	1.39660379e14
0.00498	1.39699193e14	1.39699193e14
0.004985	1.39737922e14	1.39737922e14
0.00499	1.39776564e14	1.39776564e14
0.004995	1.39815119e14	1.39815119e14
0.005	1.39853584e14	1.39853584e14
0.005005	1.39891958e14	1.39891958e14
0.00501	1.39930239e14	1.39930239e14
0.005015	1.39968426e14	1.39968426e14
0.00502	1.40006517e14	1.40006517e14
0.005025	1.40044511e14	1.40044511e14
0.00503	1.40082406e14	1.40082406e14
0.005035	1.40120199e14	1.40120199e14
0.00504	1.40157891e14	1.40157891e14
0.005045	1.40195479e14	1.40195479e14
0.00505	1.40232961e14	1.40232961e14
0.005055	1.40270336e14	1.40270336e14
0.00506	1.40307603e14	1.40307603e14
0.005065	1.40344759e14	1.40344759e14
0.00507	1.40381804e14	1.40381804e14
0.005075	1.40418735e14	1.40418735e14
0.00508	1.40455552e14	1.40455552e14
0.005085	1.40492251e14	1.40492251e14
0.00509	1.40528833e14	1.40528833e14
0.005095	1.40565295e14	1.40565295e14
0.0051	1.40601635e14	1.40601635e14
0.005105	1.40637853e14	1.40637853e14
0.00511	1.40673949e14	1.40673949e14
0.005115	1.40709923e14	1.40709923e14
0.00512	1.40745777e14	1.40745777e14
0.005125	1.40781512e14	1.40781512e14
0.00513	1.40817128e14	1.40817128e14
0.005135	1.40852626e14	1.40852626e14
0.00514	1.40888007e14	1.40888007e14
0.005145	1.40923271e14	1.40923271e14
0.00515	1.40958421e14	1.40958421e14
0.005155	1.40993455e14	1.40993455e14
0.00516	1.41028377e14	1.41028377e14
0.005165	1.41063185e14	1.41063185e14
0.00517	1.41097881e14	1.41097881e14
0.005175	1.41132466e14	1.41132466e14
0.00518	1.41166941e14	1.41166941e14
0.005185	1.41201306e14	1.41201306e14
0.00519	1.41235563e14	1.41235563e14
0.005195	1.41269712e14	1.41269712e14
0.0052	1.41303754e14	1.41303754e14
0.005205	1.4133769e14	1.4133769e14
0.00521	1.41371521e14	1.41371521e14
0.005215	1.41405247e14	1.41405247e14
0.00522	1.41438869e14	1.41438869e14
0.005225	1.41472389e14	1.41472389e14
0.00523	1.41505807e14	1.41505807e14
0.005235	1.41539124e14	1.41539124e14
0.00524	1.41572341e14	1.41572341e14
0.005245	1.41605458e14	1.41605458e14
0.00525	1.41638477e14	1.41638477e14
0.005255	1.41671398e14	1.41671398e14
0.00526	1.41704219e14	1.41704219e14
0.005265	1.41736939e14	1.41736939e14
0.00527	1.41769556e14	1.41769556e14
0.005275	1.41802068e14	1.41802068e14
0.00528	1.41834474e14	1.41834474e14
0.005285	1.41866771e14	1.41866771e14
0.00529	1.41898958e14	1.41898958e14
0.005295	1.41931033e14	1.41931033e14
0.0053	1.41962995e14	1.41962995e14
0.005305	1.41994841e14	1.41994841e14
0.00531	1.4202657e14	1.4202657e14
0.005315	1.4205818e14	1.4205818e14
0.00532	1.42089669e14	1.42089669e14
0.005325	1.42121035e14	1.42121035e14
0.00533	1.42152278e14	1.42152278e14
0.005335	1.42183394e14	1.42183394e14
0.00534	1.42214382e14	1.42214382e14
0.005345	1.42245241e14	1.42245241e14
0.00535	1.42275968e14	1.42275968e14
0.005355	1.42306562e14	1.42306562e14
0.00536	1.42337021e14	1.42337021e14
0.005365	1.42367343e14	1.42367343e14
0.00537	1.42397527e14	1.42397527e14
0.005375	1.4242757e14	1.4242757e14
0.00538	1.42457472e14	1.42457472e14
0.005385	1.42487229e14	1.42487229e14
0.00539	1.42516841e14	1.42516841e14
0.005395	1.42546306e14	1.42546306e14
0.0054	1.42575621e14	1.42575621e14
0.005405	1.42604786e14	1.42604786e14
0.00541	1.42633802e14	1.42633802e14
0.005415	1.4266267e14	1.4266267e14
0.00542	1.42691393e14	1.42691393e14
0.005425	1.42719973e14	1.42719973e14
0.00543	1.4274841e14	1.4274841e14
0.005435	1.42776708e14	1.42776708e14
0.00544	1.42804867e14	1.42804867e14
0.005445	1.4283289e14	1.4283289e14
0.00545	1.42860779e14	1.42860779e14
0.005455	1.42888535e14	1.42888535e14
0.00546	1.4291616e14	1.4291616e14
0.005465	1.42943656e14	1.42943656e14
0.00547	1.42971025e14	1.42971025e14
0.005475	1.42998269e14	1.42998269e14
0.00548	1.43025389e14	1.43025389e14
0.005485	1.43052388e14	1.43052388e14
0.00549	1.43079266e14	1.43079266e14
0.005495	1.43106027e14	1.43106027e14
0.0055	1.43132671e14	1.43132671e14
0.005505	1.43159202e14	1.43159202e14
0.00551	1.43185619e14	1.43185619e14
0.005515	1.43211926e14	1.43211926e14
0.00552	1.43238124e14	1.43238124e14
0.005525	1.43264215e14	1.43264215e14
0.00553	1.43290201e14	1.43290201e14
0.005535	1.43316083e14	1.43316083e14
0.00554	1.43341864e14	1.43341864e14
0.005545	1.43367545e14	1.43367545e14
0.00555	1.43393128e14	1.43393128e14
0.005555	1.43418615e14	1.43418615e14
0.00556	1.43444004e14	1.43444004e14
0.005565	1.43469295e14	1.43469295e14
0.00557	1.43494487e14	1.43494487e14
0.005575	1.43519578e14	1.43519578e14
0.00558	1.43544568e14	1.43544568e14
0.005585	1.43569455e14	1.43569455e14
0.00559	1.43594238e14	1.43594238e14
0.005595	1.43618916e14	1.43618916e14
0.0056	1.43643488e14	1.43643488e14
0.005605	1.43667953e14	1.43667953e14
0.00561	1.4369231e14	1.4369231e14
0.005615	1.43716557e14	1.43716557e14
0.00562	1.43740694e14	1.43740694e14
0.005625	1.43764719e14	1.43764719e14
0.00563	1.43788631e14	1.43788631e14
0.005635	1.43812429e14	1.43812429e14
0.00564	1.43836113e14	1.43836113e14
0.005645	1.4385968e14	1.4385968e14
0.00565	1.4388313e14	1.4388313e14
0.005655	1.43906462e14	1.43906462e14
0.00566	1.43929675e14	1.43929675e14
0.005665	1.43952766e14	1.43952766e14
0.00567	1.43975737e14	1.43975737e14
0.005675	1.43998584e14	1.43998584e14
0.00568	1.44021308e14	1.44021308e14
0.005685	1.44043906e14	1.44043906e14
0.00569	1.44066379e14	1.44066379e14
0.005695	1.44088724e14	1.44088724e14
0.0057	1.44110941e14	1.44110941e14
0.005705	1.44133029e14	1.44133029e14
0.00571	1.44154988e14	1.44154988e14
0.005715	1.44176818e14	1.44176818e14
0.00572	1.4419852e14	1.4419852e14
0.005725	1.44220094e14	1.44220094e14
0.00573	1.4424154e14	1.4424154e14
0.005735	1.4426286e14	1.4426286e14
0.00574	1.44284053e14	1.44284053e14
0.005745	1.4430512e14	1.4430512e14
0.00575	1.44326061e14	1.44326061e14
0.005755	1.44346877e14	1.44346877e14
0.00576	1.44367567e14	1.44367567e14
0.005765	1.44388133e14	1.44388133e14
0.00577	1.44408575e14	1.44408575e14
0.005775	1.44428893e14	1.44428893e14
0.00578	1.44449088e14	1.44449088e14
0.005785	1.4446916e14	1.4446916e14
0.00579	1.4448911e14	1.4448911e14
0.005795	1.44508937e14	1.44508937e14
0.0058	1.44528642e14	1.44528642e14
0.005805	1.44548226e14	1.44548226e14
0.00581	1.44567689e14	1.44567689e14
0.005815	1.44587032e14	1.44587032e14
0.00582	1.44606255e14	1.44606255e14
0.005825	1.44625357e14	1.44625357e14
0.00583	1.44644341e14	1.44644341e14
0.005835	1.44663206e14	1.44663206e14
0.00584	1.44681952e14	1.44681952e14
0.005845	1.4470058e14	1.4470058e14
0.00585	1.4471909e14	1.4471909e14
0.005855	1.44737483e14	1.44737483e14
0.00586	1.44755758e14	1.44755758e14
0.005865	1.44773915e14	1.44773915e14
0.00587	1.44791953e14	1.44791953e14
0.005875	1.44809872e14	1.44809872e14
0.00588	1.4482767e14	1.4482767e14
0.005885	1.44845349e14	1.44845349e14
0.00589	1.44862907e14	1.44862907e14
0.005895	1.44880343e14	1.44880343e14
0.0059	1.44897657e14	1.44897657e14
0.005905	1.44914849e14	1.44914849e14
0.00591	1.44931919e14	1.44931919e14
0.005915	1.44948864e14	1.44948864e14
0.00592	1.44965686e14	1.44965686e14
0.005925	1.44982384e14	1.44982384e14
0.00593	1.44998956e14	1.44998956e14
0.005935	1.45015404e14	1.45015404e14
0.00594	1.45031725e14	1.45031725e14
0.005945	1.4504792e14	1.4504792e14
0.00595	1.45063987e14	1.45063987e14
0.005955	1.45079928e14	1.45079928e14
0.00596	1.4509574e14	1.4509574e14
0.005965	1.45111424e14	1.45111424e14
0.00597	1.45126979e14	1.45126979e14
0.005975	1.45142404e14	1.45142404e14
0.00598	1.451577e14	1.451577e14
0.005985	1.45172865e14	1.45172865e14
0.00599	1.45187898e14	1.45187898e14
0.005995	1.45202801e14	1.45202801e14
0.006	1.45217571e14	1.45217571e14
0.006005	1.45232209e14	1.45232209e14
0.00601	1.45246716e14	1.45246716e14
0.006015	1.45261094e14	1.45261094e14
0.00602	1.45275344e14	1.45275344e14
0.006025	1.45289468e14	1.45289468e14
0.00603	1.45303468e14	1.45303468e14
0.006035	1.45317345e14	1.45317345e14
0.00604	1.45331101e14	1.45331101e14
0.006045	1.45344737e14	1.45344737e14
0.00605	1.45358256e14	1.45358256e14
0.006055	1.45371658e14	1.45371658e14
0.00606	1.45384946e14	1.45384946e14
0.006065	1.4539812e14	1.4539812e14
0.00607	1.45411184e14	1.45411184e14
0.006075	1.45424137e14	1.45424137e14
0.00608	1.45436983e14	1.45436983e14
0.006085	1.45449722e14	1.45449722e14
0.00609	1.45462356e14	1.45462356e14
0.006095	1.45474887e14	1.45474887e14
0.0061	1.45487317e14	1.45487317e14
0.006105	1.45499646e14	1.45499646e14
0.00611	1.45511877e14	1.45511877e14
0.006115	1.45524012e14	1.45524012e14
0.00612	1.45536052e14	1.45536052e14
0.006125	1.45547998e14	1.45547998e14
0.00613	1.45559852e14	1.45559852e14
0.006135	1.45571617e14	1.45571617e14
0.00614	1.45583292e14	1.45583292e14
0.006145	1.45594881e14	1.45594881e14
0.00615	1.45606385e14	1.45606385e14
0.006155	1.45617805e14	1.45617805e14
0.00616	1.45629139e14	1.45629139e14
0.006165	1.45640386e14	1.45640386e14
0.00617	1.45651546e14	1.45651546e14
0.006175	1.45662615e14	1.45662615e14
0.00618	1.45673593e14	1.45673593e14
0.006185	1.45684477e14	1.45684477e14
0.00619	1.45695267e14	1.45695267e14
0.006195	1.45705961e14	1.45705961e14
0.0062	1.45716556e14	1.45716556e14
0.006205	1.45727053e14	1.45727053e14
0.00621	1.45737448e14	1.45737448e14
0.006215	1.45747741e14	1.45747741e14
0.00622	1.45757929e14	1.45757929e14
0.006225	1.45768011e14	1.45768011e14
0.00623	1.45777987e14	1.45777987e14
0.006235	1.45787853e14	1.45787853e14
0.00624	1.45797608e14	1.45797608e14
0.006245	1.45807252e14	1.45807252e14
0.00625	1.45816781e14	1.45816781e14
0.006255	1.45826196e14	1.45826196e14
0.00626	1.45835493e14	1.45835493e14
0.006265	1.45844672e14	1.45844672e14
0.00627	1.45853731e14	1.45853731e14
0.006275	1.45862668e14	1.45862668e14
0.00628	1.45871482e14	1.45871482e14
0.006285	1.45880171e14	1.45880171e14
0.00629	1.45888734e14	1.45888734e14
0.006295	1.45897169e14	1.45897169e14
0.0063	1.45905474e14	1.45905474e14
0.006305	1.45913649e14	1.45913649e14
0.00631	1.45921695e14	1.45921695e14
0.006315	1.45929614e14	1.45929614e14
0.00632	1.4593741e14	1.4593741e14
0.006325	1.45945085e14	1.45945085e14
0.00633	1.45952641e14	1.45952641e14
0.006335	1.45960081e14	1.45960081e14
0.00634	1.45967407e14	1.45967407e14
0.006345	1.45974622e14	1.45974622e14
0.00635	1.45981729e14	1.45981729e14
0.006355	1.45988729e14	1.45988729e14
0.00636	1.45995625e14	1.45995625e14
0.006365	1.4600242e14	1.4600242e14
0.00637	1.46009116e14	1.46009116e14
0.006375	1.46015716e14	1.46015716e14
0.00638	1.46022223e14	1.46022223e14
0.006385	1.46028638e14	1.46028638e14
0.00639	1.46034964e14	1.46034964e14
0.006395	1.46041204e14	1.46041204e14
0.0064	1.46047361e14	1.46047361e14
0.006405	1.46053436e14	1.46053436e14
0.00641	1.46059432e14	1.46059432e14
0.006415	1.46065352e14	1.46065352e14
0.00642	1.46071198e14	1.46071198e14
0.006425	1.46076973e14	1.46076973e14
0.00643	1.46082679e14	1.46082679e14
0.006435	1.46088319e14	1.46088319e14
0.00644	1.46093895e14	1.46093895e14
0.006445	1.4609941e14	1.4609941e14
0.00645	1.46104866e14	1.46104866e14
0.006455	1.46110265e14	1.46110265e14
0.00646	1.46115606e14	1.46115606e14
0.006465	1.46120887e14	1.46120887e14
0.00647	1.46126106e14	1.46126106e14
0.006475	1.46131263e14	1.46131263e14
0.00648	1.46136354e14	1.46136354e14
0.006485	1.46141378e14	1.46141378e14
0.00649	1.46146334e14	1.46146334e14
0.006495	1.46151219e14	1.46151219e14
0.0065	1.46156033e14	1.46156033e14
0.006505	1.46160772e14	1.46160772e14
0.00651	1.46165436e14	1.46165436e14
0.006515	1.46170023e14	1.46170023e14
0.00652	1.46174531e14	1.46174531e14
0.006525	1.46178958e14	1.46178958e14
0.00653	1.46183302e14	1.46183302e14
0.006535	1.46187562e14	1.46187562e14
0.00654	1.46191736e14	1.46191736e14
0.006545	1.46195822e14	1.46195822e14
0.00655	1.46199818e14	1.46199818e14
0.006555	1.46203724e14	1.46203724e14
0.00656	1.46207536e14	1.46207536e14
0.006565	1.46211253e14	1.46211253e14
0.00657	1.46214874e14	1.46214874e14
0.006575	1.46218397e14	1.46218397e14
0.00658	1.46221819e14	1.46221819e14
0.006585	1.4622514e14	1.4622514e14
0.00659	1.46228357e14	1.46228357e14
0.006595	1.46231468e14	1.46231468e14
0.0066	1.46234473e14	1.46234473e14
0.006605	1.4623737e14	1.4623737e14
0.00661	1.4624016e14	1.4624016e14
0.006615	1.46242845e14	1.46242845e14
0.00662	1.46245429e14	1.46245429e14
0.006625	1.46247913e14	1.46247913e14
0.00663	1.462503e14	1.462503e14
0.006635	1.46252592e14	1.46252592e14
0.00664	1.46254791e14	1.46254791e14
0.006645	1.46256899e14	1.46256899e14
0.00665	1.46258919e14	1.46258919e14
0.006655	1.46260854e14	1.46260854e14
