index,name
1291,Glynis Johns
1292,Goran D. Kleut
1293,Gordon Jump
1294,Grace Rolek
1295,Gracen Newton
1296,Gracie Gillam
1297,Graham McTavish
1298,Grant Bardsley
1299,Greg Baldwin
1300,Greg Berg
1301,Greg Bronson
1302,Greg Cipes
1303,Greg Ellis
1304,Greg Germann
1305,Greg Grunberg
1306,Greg Kean
1307,Greg Kinnear
1308,Greg Lewis
1309,Greg Proops
1310,Gregg Berger
1311,Gregg Henry
1312,Gregg Sulkin
1313,Gregg Turkington
1314,Gregory Alan Williams
1315,Gregory Grudt
1316,Gregory Sierra
1317,Gretchen Koerner
1318,Grey DeLisle
1319,Gugu Mbatha-Raw
1320,Guido Quaroni
1321,Gustavo Dudamel
1322,Guy Pearce
1323,Gwenda Perez
1324,Gwendoline Christie
1325,Gwyneth Paltrow
1326,Génesis Rodríguez
1327,Hailee Steinfeld
1328,Hakeem Kae-Kazim
1329,Hal Baylor
1330,Hal Holbrook
1331,Hal Smith
1332,Hal Williams
1333,Haley Joel Osment
1334,Haley McCormick
1335,Halle Bailey
1336,Halle Berry
1337,Hallie Todd
1338,Hamilton Camp
1339,Hank Amos
1340,Hank Azaria
1341,Hank Jones
1342,Hannah John-Kamen
1343,Hannah Unkrich
1344,Hannah Walters
1345,Hans Conried
1346,Hans Moebus
1347,Harland Williams
1348,Harley Graham
1349,Harold Gould
1350,Harrison Fahn
1351,Harrison Ford
1352,Harry Attwell
1353,Harry Dean Stanton
1354,Harry Harvey
1355,Harry Morgan
1356,Harry Sabin
1357,Harry Shearer
1358,Harvey Evans
1359,Harvey Fierstein
1360,Harvey Keitel
1361,Harvey Korman
1362,Harvey Walsh
1363,Hassani Shapi
1364,Hayden Christensen
1365,Hayden Panettiere
1366,Hayes MacArthur
1367,Hayley Atwell
1368,Hayley Gagner
1369,Hayley Lovitt
1370,Hayley Mills
1371,Heather Matarazzo
1372,Heather Menzies
1373,Hector Elizondo
1374,Heidi Kling
1375,Helen Hayes
1376,Helen Mirren
1377,Helena Bonham Carter
1378,Helene Stanley
1379,Henry Goodman
1380,Henry Hodges
1381,Henry Winkler
1382,Herb Vigran
1383,Herbert Siguenza
1384,Hermione Baddeley
1385,Hilary Duff
1386,Hillary Wolf
1387,Ho-Kwan Tse
1388,Holland Taylor
1389,Holly Dorff
1390,Holly Fulger
1391,Holly Hunter
1392,Hope Alexander-Willis
1393,Hope Davis
1394,Hope Levy
1395,Horatio Sanz
1396,Houston Stevenson
1397,Howard Ashman
1398,Howard Culver
1399,Howard Morris
1400,Howard Witt
1401,Hugh Jackman
1402,Hugh Laurie
1403,Humpy Wheeler
1404,Iain Glen
1405,Ian Abercrombie
1406,Ian McDiarmid
1407,Ian McKellen
1408,Ian McShane
1409,Ian Richardson
1410,Ian Thom
1411,Ian Tregonning
1412,Ian Whyte
1413,Idina Menzel
1414,Idris Elba
1415,Ike Eisenmann
1416,Ilram Choi
1417,Imelda Staunton
1418,Imogen Poynton
1419,Ingvild Deila
1420,Ioan Gruffudd
1421,Irene Bedard
1422,Irene Santiago
1423,Iris Adrian
1424,Irone Singleton
1425,Isaac Andrews
1426,Isaac Kappy
1427,Isabel Rodriguez
1428,Isabella Acres
1429,Isabella Crovetti
1430,Isabella Poynton
1431,Isiah Whitlock Jr.
1432,Isla Fisher
1433,Issac Ryan Brown
1434,Ivy Bishop
1435,Izaak Smith
1436,Izabela Rose
1437,J. B. Bivens
1438,J. C. Williams
1439,J. Francisco Rodriguez
1440,J. Pat O'Malley
1441,J.K. Simmons
1442,J.P. Manoux
1443,Jacinte Blankenship
1444,Jack Angel
1445,Jack Black
1446,Jack Bright
1447,Jack Davenport
1448,Jack Dylan Grazer
1449,Jack Gordon
1450,Jack McBrayer
1451,Jack McGraw
1452,Jack Perkins
1453,Jack Plotnick
1454,Jack Purvis
1455,Jack Warden
1456,Jack Whitehall
1457,Jackie Gonneau
1458,Jackson Kai
1459,Jackson Stein
1460,Jackson Tessmer
1461,Jacob Batalon
1462,Jacob Bertrand
1463,Jacob Ewaniuk
1464,Jacob Smith
1465,Jacob Soley
1466,Jacob Tremblay
1467,Jacqueline Obradors
1468,Jacqueline Pinol
1469,Jacqueline Ramnarine
1470,Jacques Marin
1471,Jade Xu
1472,Jadon Sand
1473,Jaime Camil
1474,Jaime King
1475,Jaime M. Callica
1476,Jaimie Alexander
1477,Jakari Fraser
1478,Jake Abel
1479,Jake Cherry
1480,Jake Epstein
1481,Jake Green
1482,Jake Lloyd
1483,Jake McDorman
1484,Jake Richardson
1485,Jake Short
1486,Jake T. Austin
1487,Jake Thomas
1488,Jamal Sims
1489,Jamel Chambers
1490,James Almanzar
1491,James Arnold Taylor
1492,James Badge Dale
1493,James Barton
1494,James Bethea
1495,James C. Mathis III
1496,James Cada
1497,James Cameron
1498,James Coburn
1499,James Corden
1500,James Cosmo
1501,James Cranna
1502,James Cromwell
1503,James D'Arcy
1504,James Earl Jones
1505,James Filanowski
1506,James Gaisford
1507,James Gammon
1508,James Garner
1509,James Gaylyn
1510,James Godfrey
1511,James Gregory
1512,James Gunn
1513,James Hamilton
1514,James Hampton
1515,James Hiroyuki Liao
1516,James Hong
1517,James Kevin Ward
1518,James MacArthur
1519,James MacDonald
1520,James Marsden
1521,James Marsters
1522,James McAvoy
1523,James Murray
1524,James Patrick Stuart
1525,James Ponce
1526,James Rebhorn
1527,James Remar
1528,James Siderits
1529,James Whitmore
1530,James Woods
1531,James Zavaleta
1532,Jamie Chung
1533,Jamie Elman
1534,Jamie Foxx
1535,Jamie Lee Curtis
1536,Jamie McShane
1537,Jan Bos
1538,Jan Broberg
1539,Jan Pol
1540,Jan Rabson
1541,Jan Rubeš
1542,Jane Busby
1543,Jane Carr
1544,Jane Curtin
1545,Jane Goodall
1546,Jane Horrocks
1547,Jane Leeves
1548,Jane Lynch
1549,Jane Morris
1550,Jane Perry
1551,Jane Plank
1552,Jane Withers
1553,Janeane Garofalo
1554,Janet Munro
1555,Janice Karman
1556,Jared Murillo
1557,Jasmine Cephas Jones
1558,Jasmine Richards
1559,Jason Alexander
1560,Jason Connery
1561,Jason Davis
1562,Jason Deline
1563,Jason Dolley
1564,Jason Earles
1565,Jason Fricchione
1566,Jason Fullmer
1567,Jason Lee
1568,Jason Marin
1569,Jason Marsden
1570,Jason Maybaum
1571,Jason Ritter
1572,Jason Robards
1573,Jason Schombing
1574,Jason Schwartzman
1575,Jason Scott Lee
1576,Jason Topolski
1577,Jason Weaver
1578,Jason Williams
1579,Jason Willinger
1580,Jay Baruchel
1581,Jay Brazeau
1582,Jay Laga'aia
1583,Jay Leno
1584,Jay Thomas
1585,Jayden Fowora-Knight
1586,Jayne Eastwood
1587,Jazmin Caratini
1588,Jean Gilpin
1589,Jean Louisa Kelly
1590,Jean Marsh
1591,Jean Smart
1592,Jeanette Nolan
1593,Jeanne Mori
1594,Jeannie Elias
1595,Jeannie Tirado
1596,Jed
1597,Jedidiah Cohen
1598,Jedidiah Goodacre
1599,Jee-Yun Lee
1600,Jeff 'Swampy' Marsh
1601,Jeff Bennett
1602,Jeff Bridges
1603,Jeff Daniels
1604,Jeff Garlin
1605,Jeff Goldblum
1606,Jeff Gordon
1607,Jeff Kinney
1608,Jeff Michalski
1609,Jeff Mortensen
1610,Jeff Olson
1611,Jeff Pidgeon
1612,Jeff Ramsey
1613,Jeff York
1614,Jeffrey Katzenberg
1615,Jeffrey Marcus
1616,Jeffrey Nordling
1617,Jeffrey Sayre
1618,Jeffrey Tambor
1619,Jeffrey Wright
1620,Jemaine Clement
1621,Jenica Bergere
1622,Jenifer Lewis
1623,Jenna Ortega
1624,Jenna von Oy
1625,Jennifer Coolidge
1626,Jennifer Darling
1627,Jennifer Elise Cox
1628,Jennifer Garner
1629,Jennifer Hale
1630,Jennifer Lawrence
1631,Jennifer Lee
1632,Jennifer Lopez
1633,Jennifer Love Hewitt
1634,Jennifer Oleksiuk
1635,Jennifer Stone
1636,Jennifer Tilly
1637,Jenny Agutter
1638,Jenny Slate
1639,Jeph Loeb
1640,Jere Burns
1641,Jeremy Bulloch
1642,Jeremy Irons
1643,Jeremy Milton
1644,Jeremy Renner
1645,Jeremy Sisto
1646,Jeremy Suarez
1647,Jerome Ranft
1648,Jerome St. John Blake
1649,Jerry Hauck
1650,Jerry Nelson
1651,Jerry Orbach
1652,Jerry Rees
1653,Jerry Stiller
1654,Jerry Tondo
1655,Jerry Wasserman
1656,Jess Harnell
1657,Jesse Bostick
1658,Jesse Corti
1659,Jesse Garcia
1660,Jesse McCartney
1661,Jessejames Locorriere
1662,Jessica Alba
1663,Jessica Castro
1664,Jessica DiCicco
1665,Jessica Evans
1666,Jessica Keller
1667,Jessica Pacheco
1668,Jessica Tuck
1669,Jessie Flower
1670,Jet Jurgensmeyer
1671,Jett Lucas
1672,Jill Buchanan
1673,Jillian Henry
1674,Jillian Shea Spaeder
1675,Jim Belushi
1676,Jim Broadbent
1677,Jim Cummings
1678,Jim Henson
1679,Jim Parsons
1680,Jim Pirri
1681,Jim R. Coleman
1682,Jim Rash
1683,Jim Varney
1684,Jim Ward
1685,Jim Wise
1686,Jimmy Bennett
1687,Jimmy Kimmel
1688,Jimmy Smits
1689,Jimmy Vee
1690,Jo Anne Worley
1691,Jo Marie Payton
1692,JoBeth Williams
1693,Joan Copeland
1694,Joan Cusack
1695,Joan Plowright
1696,Joan Rivers
1697,Joanna Barnes
1698,Joanna Lumley
1699,Joanne Boland
1700,Joby Baker
1701,Jodi Benson
1702,Jodi Long
1703,Jodi Russell
1704,Jody Halse
1705,Jody Racicot
1706,Joe Allen Price
1707,Joe Bucaro III
1708,Joe Cash
1709,Joe Chrest
1710,Joe Flynn
1711,Joe Johnston
1712,Joe Jonas
1713,Joe Knezevich
1714,Joe Lala
1715,Joe Lanzisero
1716,Joe MacLeod
1717,Joe Mantegna
1718,Joe Nunez
1719,Joe Pantoliano
1720,Joe Pesci
1721,Joe Phillips
1722,Joe Quesada
1723,Joe Ranft
1724,Joe Ross
1725,Joe Russo
1726,Joe Whyte
1727,Joel David Moore
1728,Joel Edgerton
1729,Joel McCrary
1730,Joel Murray
1731,Joel Thingvall
1732,Joey Ansah
1733,Joey Lawrence
1734,Joey Miyashima
1735,Joey Pollari
1736,Joey Zimmerman
1737,Johan Reinhard
1738,John Alexander
1739,John Boyega
1740,John C. Reilly
1741,John Candy
1742,John Cleese
1743,John Cliff
1744,John Cumming
1745,John Cusack
1746,John Cygan
1747,John Dagleish
1748,John Davidson
1749,John DeLuca
1750,John Dehner
1751,John DiMaggio
1752,John Ducey
1753,John Duff
1754,John Eccleston
1755,John F. Kennedy
1756,John Fiedler
1757,John Franchi
1758,John Ghavan
1759,John Goodman
1760,John Heard
1761,John Henson
1762,John Hubbard
1763,John Hurt
1764,John Kani
1765,John Kassir
1766,John Knoll
1767,John Krasinski
1768,John Landis
1769,John Lasseter
1770,John Lavelle
1771,John Le Mesurier
1772,John Leguizamo
1773,John Lithgow
1774,John Lobato
1775,John Lounsbery
1776,John Lovelady
1777,John M. Levin
1778,John Mahoney
1779,John Malkovich
1780,John McIntire
1781,John McLeish
1782,John Michael Higgins
1783,John Mills
1784,John Morris
1785,John Musker
1786,John Myhers
1787,John Neville
1788,John O'Hurley
1789,John O'Toole
1790,John Pasquin
1791,John Payne
1792,John Ratzenberger
1793,John Rhys-Davies
1794,John Rothman
1795,John Salley
1796,John Slattery
1797,John Stamos
1798,John Stocker
1799,John Terry
1800,John Thirtle
1801,John Travis
1802,John Travolta
1803,John Vernon
1804,John Viener
1805,John Whitby
1806,John Williams
1807,John Wolfe
1808,John de Lancie
1809,Johnny A. Sanchez
1810,Johnny Depp
1811,Johnny Gidcomb
1812,Johnny Otto
1813,Johnny Pemberton
1814,Johnny Whitaker
1815,Jon Favreau
1816,Jon Voight
1817,Jonathan Adams
1818,Jonathan Benair
1819,Jonathan Daly
1820,Jonathan Dokuchitz
1821,Jonathan Frakes
1822,Jonathan Freeman
1823,Jonathan Groff
1824,Jonathan Harris
1825,Jonathan Hole
1826,Jonathan Jackson
1827,Jonathan Keltz
1828,Jonathan Langdon
1829,Jonathan Morgan Heit
1830,Jonathan Nichols
1831,Jonathan Pryce
1832,Jonathan Slavin
1833,Jonathan Taylor Thomas
1834,Joonas Suotamo
1835,Jordan Dumaurier
1836,Jordan Fisher
1837,Jordan Francis
1838,Jordan Nagai
1839,Jordan Ranft
1840,Jordan Stephens
1841,Jordi Caballero
1842,Jordi Mollà
1843,Jorge Diaz
1844,Jorge Leon Martinez
1845,Josef Sommer
1846,Joseph Gordon-Levitt
1847,Joseph Leo Bwarie
1848,Joseph Paul Branca
1849,Joseph Siravo
1850,Josh Brener
1851,Josh Brolin
1852,Josh Cooke
1853,Josh Cooley
1854,Josh Dallas
1855,Josh Dyer
1856,Josh Flitter
1857,Josh Gad
1858,Josh Goodman
1859,Josh Helman
1860,Josh Keaton
1861,Josh Peck
1862,Joshua Bassett
1863,Joshua Gibran Mayweather
1864,Joshua Guerrero
1865,Joshua Jackson
1866,Joshua Mikel
1867,Joshua Rush
1868,Josie Trinidad
1869,Joss Ackland
1870,Joss Whedon
1871,Jossara Jinaro
1872,José Oliveira
1873,Joyce Cohen
1874,Jozef Aoki
1875,João Costa Menezes
1876,Juan Carlos Vellido
1877,Juan Pacheco
1878,Judah Friedlander
1879,Jude Law
1880,Judge Reinhold
1881,Judi Dench
1882,Judi M. Durand
1883,Judi Shekoni
1884,Judith Hoag
1885,Judith Maxie
1886,Judy Greer
1887,Judy Kovacs
1888,Judy Kuhn
1889,Julene Renee
1890,Julia Blake
1891,Julia Lester
1892,Julia Louis-Dreyfus
1893,Julia Scarpa Saldanha
1894,Julia Sweeney
1895,Julia Vera
1896,Julian Richings
1897,Julianne Buescher
1898,Julie Andrews
1899,Julie Bowen
1900,Julie Brown
1901,Julie Hagerty
1902,Julie Kavner
1903,Julie Paris
1904,Julie Walters
1905,Juliette Goglia
1906,June Christopher
1907,June Foray
1908,June Squibb
1909,Junius Matthews
1910,Juno Temple
1911,Justin Bartha
1912,Justin Felbinger
1913,Justin Long
1914,Justin Shenkarow
1915,Justin Wong
1916,Justina Machado
1917,Kai James
1918,Kaitlyn Dias
1919,Kaitlyn Maher
1920,Kaitlyn Robrock
1921,Kal Penn
1922,Kaley Cuoco
1923,Kamil Lemieszewski
1924,Kamil McFadden
1925,Karan Brar
1926,Karan Kendrick
1927,Karen Disher
1928,Karen Dotrice
1929,Karen Duffy
1930,Karen Gillan
1931,Karen Holness
1932,Karen Huie
1933,Karen Malina White
1934,Karen Prell
1935,Kari Wahlgren
1936,Karin Konoval
1937,Karl Malden
1938,Karl Urban
1939,Karol Steele
1940,Kat Cressida
1941,Kat Dennings
1942,Kate Mara
1943,Kate McKinnon
1944,Kate Micucci
1945,Kate Reinders
1946,Kate Winslet
1947,Katey Sagal
1948,Kath Soucie
1949,Katherine Helmond
1950,Katherine Ringgold
1951,Kathleen Freeman
1952,Kathleen Marshall
1953,Kathleen Turner
1954,Kathreen Khavari
1955,Kathryn Beaumont
1956,Kathryn Hahn
1957,Kathryn Joosten
1958,Kathryn Kirkpatrick
1959,Kathryn Mullen
1960,Kathy Garver
1961,Kathy Najimy
1962,Katie Cockrell
1963,Katie Leigh
1964,Katie Lowes
1965,Katie Lucas
1966,Katie Silverman
1967,Katie Volding
1968,Kay E. Kuter
1969,Kay Panabaker
1970,Kaycee Stroh
1971,Kaylin Hayman
1972,Kc Monnie
1973,Kea Wong
1974,Keanu Reeves
1975,Keegan Connor Tracy
1976,Keegan-Michael Key
1977,Keenan Wynn
1978,Keira Knightley
1979,Keith Arthur Bolden
1980,Keith Coogan
1981,Keith Dallas
1982,Keith David
1983,Keith Ferguson
1984,Keith Richards
1985,Keith Scott
1986,Keke Palmer
1987,Kelli Baker
1988,Kelli Berglund
1989,Kelli Garner
1990,Kellie Cockrell
1991,Kellie Martin
1992,Kelly Hoover
1993,Kelly Hu
1994,Kelly Keaton
1995,Kelly Macdonald
1996,Kelly Marie Tran
1997,Kelly Miracco
1998,Kelly Preston
1999,Kelly Sue DeConnick
2000,Kelly Thordsen
2001,Kelsey Asbille
2002,Kelsey Grammer
2003,Ken Berry
2004,Ken Jeong
2005,Ken Leung
2006,Ken Sansom
2007,Ken Strunk
2008,Ken Swofford
2009,Kenan Thompson
2010,Kendall Cross
2011,Kendall Cunningham
2012,Kenner G. Kemp
2013,Kenneth Branagh
2014,Kenneth Choi
2015,Kenneth Colley
2016,Kenneth Coombs
2017,Kenneth Mars
2018,Kenneth Mitchell
2019,Kenneth Tobey
2020,Kenneth Welsh
2021,Kenny Baker
2022,Kenny Ortega
2023,Kenny-Lee Mbanefo
2024,Kent Boyd
2025,Keone Young
2026,Keri Russell
2027,Kerris Dorsey
2028,Kerry Condon
2029,Kerry Washington
2030,Kerry van der Griend
2031,Kevin Buttimer
2032,Kevin Chamberlin
2033,Kevin Chevalia
2034,Kevin Clash
2035,Kevin Conway
2036,Kevin Corcoran
2037,Kevin Costner
2038,Kevin Deters
2039,Kevin Durand
2040,Kevin Feige
2041,Kevin G. Quinn
2042,Kevin Gudahl
2043,Kevin Hudson
2044,Kevin Jonas
2045,Kevin Jubinville
2046,Kevin Kilner
2047,Kevin Kline
2048,Kevin Lacz
2049,Kevin Lima
2050,Kevin McDonald
2051,Kevin McKidd
2052,Kevin McNally
2053,Kevin Michael Richardson
2054,Kevin O'Grady
2055,Kevin Pollak
2056,Kevin Schmidt
2057,Kevin Schon
2058,Kevin Smith
2059,Kevin Spacey
2060,Kevin Stea
2061,Kevin Thompson
2062,Kevin Weisman
2063,Khan Bonfils
2064,Khary Payton
2065,Khleo Thomas
2066,Kiana Madeira
2067,Kiara Gudgeon
2068,Kiara Muhammad
2069,Kiely Williams
2070,Kieran Culkin
2071,Kim Greist
2072,Kim Raver
2073,Kim Richards
2074,Kim Roberts
2075,Kimberly Adair Clark
2076,Kimberly J. Brown
2077,Kimmy Robertson
2078,Kingston Foster
2079,Kinsey McLean
2080,Kip Pardue
2081,Kiran Shah
2082,Kirby Engelman
2083,Kirk Baily
2084,Kirk Wise
2085,Kirsten Dunst
2086,Kirsten Nelson
2087,Kirsten Storms
2088,Klee Bragger
2089,Kobna Holdbrook-Smith
2090,Kodi Smit-McPhee
2091,Krista Lally
2092,Krista Swan
2093,Kristen Bell
2094,Kristen Schaal
2095,Kristin Chenoweth
2096,Kristin Davis
2097,Kunewa Mook
2098,Kurt Max Runte
2099,Kurt Russell
2100,Kurt Yue
2101,Kyla Pratt
2102,Kyle Bornheimer
2103,Kyle Breitkopf
2104,Kyle Hebert
2105,Kyle MacLachlan
2106,Kyle Massey
2107,Kyle McDaniel
2108,Kyle Schmid
2109,Kyle Stanger
2110,Kylee Russell
2111,Kylen Davis
2112,Kylie Cantrall
2113,Kym Whitley
2114,Lacey Chabert
2115,Lalaine
2116,Lalo Alcaraz
2117,Lance E. Nichols
2118,Lance Henriksen
2119,Landry Bender
2120,Lane Toran
2121,Lara Flynn Boyle
2122,Lara Jill Miller
2123,Laraine Newman
2124,Larry Hama
2125,Larry J. Blake
2126,Larry Miller
2127,Larry Saperstein
2128,Larry the Cable Guy
2129,Lars Mikkelsen
2130,Laura Bailey
2131,Laura Bell Bundy
2132,Laura Dern
2133,Laura Dickinson
2134,Laura Haddock
2135,Laura Marano
2136,Laura Summer
2137,Laura Vandervoort
2138,Lauren Bowles
2139,Lauren Graham
2140,Lauren Lindsey Donzis
2141,Lauren Maher
2142,Lauren Maltby
2143,Lauren Sánchez
2144,Lauren Tom
2145,Laurence Fishburne
2146,Laurie Main
2147,Laurie Metcalf
2148,LeJon
2149,Lea Salonga
2150,Leah Lail
2151,Leah Latham
2152,Lee Arenberg
2153,Lee Edward Jones
2154,Lee MacDougall
2155,Lee Millar
2156,Lee Nicholas Harris
2157,Lee Pace
2158,Lee Unkrich
2159,Leigh-Allyn Baker
2160,Len Wein
2161,Lennie Weinrib
2162,Leo Bill
2163,Leoda Richards
2164,Leon Alton
2165,Leonard Maltin
2166,Leonard Nimoy
2167,Leopold Stokowski
2168,Les Clark
2169,Lesley Ann Warren
2170,Lesley Manville
2171,Leslie Bibb
2172,Leslie Carrara-Rudolph
2173,Leslie Mann
2174,Leslie Margolin
2175,Leslie Odom Jr.
2176,Leslie Wing
2177,Letitia Wright
2178,Levi Nunez
2179,Lewis Black
2180,Lewis Hamilton
2181,Liam Dunn
2182,Liam Neeson
2183,Liam O'Brien
2184,Liang Yang
2185,Libertad García Fonzi
2186,Lidya Jewett
2187,Liev Schreiber
2188,Liliana Barba Meinecke
2189,Liliana Mumy
2190,Lillian Groag
2191,Lillias White
2192,Lily Marshall-Fricker
2193,Lily Sanfelippo
2194,Lily Tomlin
2195,Lin-Manuel Miranda
2196,Linda Cardellini
2197,Linda Hunt
2198,Linda Kash
2199,Linda Larkin
2200,Lindsay Duncan
2201,Lindsay Lohan
2202,Lindsey Collins
2203,Lino DiSalvo
2204,Lisa Bradley
2205,Lisa MacFadden
2206,Lise Simms
2207,Livvy Stubenrauch
2208,Liz Callaway
2209,Lloyd Nelson
2210,Lloyd Sherr
2211,Lochlyn Munro
2212,Logan Lerman
2213,Lombardo Boyar
2214,Lord Tim Hudson
2215,Loretta Devine
2216,Lori Alan
2217,Lori Alter
2218,Lori Richardson
2219,Lorna Scott
2220,Lou Diamond Phillips
2221,Lou Ferrigno
2222,Lou Hirsch
2223,Lou Romano
2224,Louis Ashbourne Serkis
2225,Louis D'Esposito
2226,Louis Gonzales
2227,Louise Gold
2228,Louise Hradsky
2229,Luana Jackman
2230,Luana Patten
2231,Lucas Grabeel
2232,Lucas Till
2233,Lucila Gandolfo
2234,Lucille La Verne
2235,Lucille Soong
2236,Lucy Liu
2237,Luigi La Monica
2238,Luis Solís
2239,Luis Valdez
2240,Luisa Leschin
2241,Luisa d'Oliveira
2242,Luke Benward
2243,Luke Evans
2244,Luke Perry
2245,Luke de Woolfson
2246,Lupita Nyong'o
2247,Lydell M. Cheshier
2248,Lyndsi LaRose
2249,Lynn Collins
2250,Lynn Robertson Bruce
2251,Lynn Whitfield
2252,Lynwood Robinson
2253,M. Emmet Walsh
2254,M.C. Gainey
2255,Macaulay Culkin
2256,Mackenzie Crook
2257,Mackenzie Foy
2258,Mackenzie Phillips
2259,Maddix Robinson
2260,Madeleine McGraw
2261,Madeline Kahn
2262,Madison Horcher
2263,Madison Pettis
2264,Mads Mikkelsen
2265,Mae Whitman
2266,Maeve Andrews
2267,Maggie Smith
2268,Maia Mitchell
2269,Maia Wilson
2270,Makenna Cowgill
2271,Mako
2272,Malachi Barton
2273,Malcolm Dixon
2274,Malcolm McDowell
2275,Malinda Money
2276,Mallory James Mahoney
2277,Mandy Moore
2278,Mandy Patinkin
2279,"Manly ""Little Pickles"" Ortega"
2280,Manny Montana
2281,Manoela Scarpa Saldanha
2282,Manoj Sood
2283,Marabina Jaimes
2284,Marama Corlett
2285,Marc Allen Lewis
2286,Marc Cardarelli
2287,Marc Davis
2288,Marc Esse
2289,Marc John Jefferies
2290,Marc Rolfe
2291,Marcela Davison Aviles
2292,Marcellite Garner
2293,Marcelo Tubert
2294,Marcia Strassman
2295,Marcia Wallace
2296,Marco Barricelli
2297,Marco Boerries
2298,Marcus Clarke
2299,Marcus Coloma
2300,Marcus Klemp
2301,Marcus Toji
2302,Marcus Young
2303,Margaret Cabourn-Smith
2304,Margaret Travolta
2305,Margarita Fernández
2306,Margo Harshman
2307,Margo Martindale
2308,Marguerite Moreau
2309,Maria Bamford
2310,Maria Bello
2311,Maria Canals-Barrera
2312,Maria Dominique Lopez
2313,Marian Seldes
2314,Marianne Muellerleile
2315,Marie Mouroum
2316,Marie Ward
2317,Marieve Herington
2318,Marija Abney
2319,Marina Hayter
2320,Mario Todisco
2321,Mario Yedidia
2322,Marion Darlington
2323,Marisa Tomei
2324,Marjorie Eaton
2325,Mark Addy
2326,Mark Alexander Todd
2327,Mark Allan Stewart
2328,Mark Andrews
2329,Mark Ashworth
2330,Mark Christopher Lawrence
2331,Mark Curry
2332,Mark Dindal
2333,Mark Dodson
2334,Mark Hamill
2335,Mark Kubr
2336,Mark L. Taylor
2337,Mark Lewis Jones
2338,Mark Moseley
2339,Mark Rhino Smith
2340,Mark Ruffalo
2341,Mark Ryder
2342,Mark St. Cyr
2343,Mark Strong
2344,Mark Walton
2345,Marley Pearson
2346,Marni Nixon
2347,Marshall Efron
2348,Martha Wentworth
2349,Martin Donovan
2350,Martin Freeman
2351,Martin Klebba
2352,Martin Landau
2353,Martin Mull
2354,Martin Roach
2355,Martin Short
2356,Marton Csokas
2357,Martyn Mayger
2358,Marvin Braverman
2359,Mary Elizabeth McGlynn
2360,Mary Gibbs
2361,Mary Gross
2362,Mary Kay Bergman
2363,Mary Moder
2364,Mary Mouser
2365,Mary Page Keller
2366,Mary Wickes
2367,Mason Cook
2368,Mason Cutler
2369,Matt Adler
2370,Matt Cornett
2371,Matt Damon
2372,Matt Doherty
2373,Matt Frewer
2374,Matt Gerald
2375,Matt Hookings
2376,Matt Jones
2377,Matt Keeslar
2378,Matt Lanter
2379,Matt Lucas
2380,Matt McCarthy
2381,Matt Nolan
2382,Matt Prokop
2383,Matt Rippy
2384,Matt Rowan
2385,Matt Servitto
2386,Matt Sloan
2387,Matt Vogel
2388,Matt Weinberg
2389,Matthew Bellows
2390,Matthew Broderick
2391,Matthew Dale
2392,Matthew Glave
2393,Matthew Gray Gubler
2394,Matthew Harrison
2395,Matthew Josten
2396,Matthew Knight
2397,Matthew Labyorteaux
2398,Matthew Lawrence
2399,Matthew Macfadyen
2400,Matthew Maher
2401,Matthew Morrison
2402,Matthew Sharp
2403,Matthew Walker
2404,Matthew Wolf
2405,Matthew Wood
2406,Matty Finochio
2407,Maulik Pancholy
2408,Maureen Brennan
2409,Maurice Bush
2410,Maurice LaMarche
2411,Max Casella
2412,Max Charles
2413,Max Gecowets
2414,Max Kasch
2415,Max Lloyd-Jones
2416,Max Mittelman
2417,Max von Sydow
2418,Maximiliano Hernández
2419,Maxwell Simkins
2420,Maya Rudolph
2421,Meaghan Jette Martin
2422,Meera Rohit Kumbhani
2423,Meera Syal
2424,Meg Donnelly
2425,Megan Cavanagh
2426,Megan Hilty
2427,Megan Mullally
2428,Megan Serena Trainer
2429,Mekai Curtis
2430,Mel Blanc
2431,Mel Brooks
2432,Mel Rodriguez
2433,Melanie Lynskey
2434,Melanie Minichino
2435,Melanie Paxson
2436,Melissa Goodwin Shepherd
2437,Melissa Hildebrant
2438,Melissa Joan Hart
2439,Melissa Santos
2440,Melissa Villaseñor
2441,Mena Massoud
2442,Meredith Salenger
2443,Merwin Foard
2444,Meryl Streep
2445,Meshach Peters
2446,Mi-Jung Lee
2447,Mia Talerico
2448,Mia Wasikowska
2449,Michael A. Cook
2450,Michael Anthony Rogers
2451,Michael B. Jordan
2452,Michael Bayliss
2453,Michael Bell
2454,Michael Bird
2455,Michael C. Maronna
2456,Michael Caine
2457,Michael Cheng
2458,Michael Clarke Duncan
2459,Michael David Simms
2460,Michael Donovan
2461,Michael Dorn
2462,Michael Douglas
2463,Michael Eisner
2464,Michael Fassbender
2465,Michael Gambon
2466,Michael George
2467,Michael Giacchino
2468,Michael Gough
2469,Michael Gross
2470,Michael Hansen
2471,Michael Henbury Ballan
2472,Michael J. Fox
2473,Michael James Shaw
2474,Michael Jamorski
2475,Michael Jenn
2476,Michael Keaton
2477,Michael Lerner
2478,Michael McGreevey
2479,Michael McKean
2480,Michael McShane
2481,Michael Ooms
2482,Michael Oosterom
2483,Michael P. Northey
2484,Michael Panes
2485,Michael Peña
2486,Michael Pritchard
2487,Michael Rispoli
2488,Michael Rooker
2489,Michael Saccente
2490,Michael Sercerchi
