Temperature;CoefficientOfThermalExpansion;CoefficientOfThermalExpansionCooling
354.43900;7.33703E-06;1.21952E-05
354.53601;7.36356E-06;1.22465E-05
354.63300;7.30198E-06;1.22256E-05
354.73499;7.16992E-06;1.21625E-05
354.83600;7.01797E-06;1.21022E-05
354.93301;6.8986E-06;1.20724E-05
355.03699;6.86114E-06;1.21037E-05
355.13800;6.91826E-06;1.21867E-05
355.23801;7.0545E-06;1.22897E-05
355.33401;7.2281E-06;1.23901E-05
355.43500;7.37945E-06;1.24602E-05
355.53201;7.44491E-06;1.24876E-05
355.63101;7.4229E-06;1.24768E-05
355.73199;7.36732E-06;1.24262E-05
355.83200;7.30044E-06;1.23459E-05
355.93301;7.22813E-06;1.22764E-05
356.02802;7.13703E-06;1.22472E-05
356.12900;7.04806E-06;1.22523E-05
356.22900;7.02515E-06;1.22623E-05
356.33301;7.09687E-06;1.22598E-05
356.42999;7.22198E-06;1.22519E-05
356.52899;7.30484E-06;1.22627E-05
356.62701;7.29747E-06;1.23114E-05
356.72900;7.22794E-06;1.23814E-05
356.82999;7.16941E-06;1.24387E-05
356.92700;7.15146E-06;1.24656E-05
357.02802;7.15141E-06;1.24706E-05
357.12701;7.15464E-06;1.24614E-05
357.23001;7.14747E-06;1.2433E-05
357.32599;7.13704E-06;1.23883E-05
357.42801;7.13349E-06;1.23304E-05
357.52600;7.13064E-06;1.22806E-05
357.62500;7.1313E-06;1.22519E-05
357.71899;7.14205E-06;1.22255E-05
357.82501;7.16741E-06;1.22005E-05
357.92001;7.19505E-06;1.21907E-05
358.01999;7.20524E-06;1.22141E-05
358.12000;7.20003E-06;1.22649E-05
358.22198;7.18669E-06;1.23319E-05
358.31900;7.16449E-06;1.24073E-05
358.42200;7.11908E-06;1.24681E-05
358.51999;7.06021E-06;1.24832E-05
358.62000;7.01183E-06;1.24387E-05
358.71701;6.98408E-06;1.23876E-05
358.81799;6.97637E-06;1.23878E-05
358.92099;6.96896E-06;1.24475E-05
359.01801;6.9696E-06;1.25261E-05
359.11801;7.00094E-06;1.25582E-05
359.21500;7.05887E-06;1.25121E-05
359.31799;7.12159E-06;1.24264E-05
359.41800;7.16159E-06;1.23575E-05
359.51599;7.19228E-06;1.23132E-05
359.61401;7.24833E-06;1.22876E-05
359.71500;7.32269E-06;1.22675E-05
359.81500;7.35704E-06;1.22467E-05
359.90701;7.29098E-06;1.22452E-05
360.01199;7.15654E-06;1.22699E-05
360.10999;7.04303E-06;0.0000123
360.21301;6.99975E-06;1.23226E-05
360.31299;7.006E-06;1.23613E-05
360.40799;7.00202E-06;1.24385E-05
360.51099;0.000006949;1.25484E-05
360.60999;6.87684E-06;1.26457E-05
360.70901;6.87157E-06;1.26751E-05
360.80801;6.9602E-06;1.2619E-05
360.90601;7.0782E-06;1.25008E-05
361.00800;7.13469E-06;1.23748E-05
361.10400;7.07331E-06;1.22739E-05
361.20801;6.91975E-06;1.22122E-05
361.30399;6.76552E-06;1.22144E-05
361.40500;6.70806E-06;1.22899E-05
361.50101;6.77478E-06;1.24339E-05
361.60501;6.91515E-06;1.26027E-05
361.70401;7.06407E-06;1.27072E-05
361.79999;7.16108E-06;1.27017E-05
361.89999;7.14767E-06;1.26063E-05
362.00201;7.02448E-06;1.24813E-05
362.10199;6.87757E-06;1.23943E-05
362.19901;6.819E-06;1.23895E-05
362.29999;6.91901E-06;1.24641E-05
362.40201;7.14653E-06;1.25726E-05
362.49799;7.36616E-06;1.26595E-05
362.59500;7.43835E-06;1.26657E-05
362.69800;7.32738E-06;1.25994E-05
362.79700;7.09768E-06;1.25078E-05
362.89600;6.86187E-06;1.24452E-05
362.99701;6.72052E-06;1.24609E-05
363.09698;6.7226E-06;1.25504E-05
363.19299;6.83779E-06;1.26517E-05
363.29599;6.9688E-06;1.26664E-05
363.39301;7.04986E-06;1.25684E-05
363.49200;7.05641E-06;1.24217E-05
363.58801;7.00576E-06;1.23348E-05
363.69299;6.95873E-06;1.23644E-05
363.79001;6.9387E-06;1.24671E-05
363.89099;6.92399E-06;1.25629E-05
363.98499;6.89896E-06;1.25914E-05
364.09000;6.86487E-06;1.25641E-05
364.19000;6.83248E-06;1.25434E-05
364.29099;6.8351E-06;1.25654E-05
364.38901;6.8845E-06;1.26043E-05
364.48801;6.94598E-06;1.26376E-05
364.58499;6.9919E-06;1.26669E-05
364.68500;7.003E-06;1.26745E-05
364.78900;6.97092E-06;1.26568E-05
364.88699;6.90979E-06;1.26277E-05
364.98901;6.8409E-06;1.25802E-05
365.08600;6.79694E-06;1.25467E-05
365.18600;6.81639E-06;1.25777E-05
365.28601;6.89351E-06;1.26416E-05
365.39099;6.97649E-06;1.26705E-05
365.48599;7.01273E-06;1.26493E-05
365.58899;6.9679E-06;1.26014E-05
365.68600;6.86245E-06;1.25723E-05
365.78699;6.75871E-06;1.26134E-05
365.88699;6.69819E-06;1.27005E-05
365.98401;6.69388E-06;1.27672E-05
366.08701;6.73936E-06;1.27836E-05
366.18500;6.80816E-06;1.27628E-05
366.28101;6.88261E-06;1.27212E-05
366.38501;6.95202E-06;1.26702E-05
366.48499;6.99448E-06;1.262E-05
366.58301;6.99716E-06;1.2568E-05
366.68399;6.97094E-06;1.25446E-05
366.78400;6.93431E-06;1.25813E-05
366.88501;6.90705E-06;1.26662E-05
366.98300;6.88836E-06;1.2754E-05
367.08401;6.86566E-06;1.28017E-05
367.18399;6.83856E-06;1.28E-05
367.28101;6.80605E-06;1.27571E-05
367.38300;6.7695E-06;1.27096E-05
367.48300;6.73114E-06;1.27136E-05
367.57999;6.715E-06;1.27846E-05
367.67899;6.74316E-06;1.28617E-05
367.77802;6.82016E-06;1.28735E-05
367.87799;6.91733E-06;1.28138E-05
367.97699;6.98114E-06;1.27285E-05
368.08099;6.99262E-06;1.26783E-05
368.18201;6.97437E-06;1.26888E-05
368.27802;6.97294E-06;1.27231E-05
368.37799;6.99093E-06;1.27429E-05
368.48099;6.98531E-06;1.27481E-05
368.57501;6.91917E-06;1.27571E-05
368.67801;6.79327E-06;1.2768E-05
368.77399;6.67374E-06;1.27716E-05
368.87500;6.63749E-06;1.27912E-05
368.97198;6.709E-06;1.28388E-05
369.07501;6.83621E-06;1.29092E-05
369.17401;6.91709E-06;1.2967E-05
369.27301;6.89483E-06;1.29699E-05
369.37601;6.79053E-06;1.29045E-05
369.47198;6.68515E-06;1.27965E-05
369.57401;6.65466E-06;1.27075E-05
369.67200;6.70729E-06;1.26755E-05
369.77100;6.80524E-06;1.27204E-05
369.86899;6.89578E-06;1.28161E-05
369.96799;6.9403E-06;1.29175E-05
370.06699;6.90822E-06;1.2985E-05
370.17001;6.80691E-06;1.29883E-05
370.26801;6.67617E-06;1.29319E-05
370.36899;6.56909E-06;1.28425E-05
370.46899;6.54832E-06;1.27743E-05
370.56500;6.63039E-06;1.27713E-05
370.66699;6.77396E-06;1.28268E-05
370.76300;6.91533E-06;1.28886E-05
370.86401;7.00076E-06;1.29347E-05
370.96301;6.98762E-06;1.29699E-05
371.06201;6.89617E-06;1.29889E-05
371.16000;6.7913E-06;1.2972E-05
371.25900;6.71315E-06;1.29034E-05
371.36099;6.67994E-06;1.28028E-05
371.45901;6.70878E-06;1.27102E-05
371.56000;6.79929E-06;1.26809E-05
371.65601;6.91541E-06;1.27261E-05
371.75601;7.02414E-06;1.28054E-05
371.85800;7.07768E-06;1.28996E-05
371.95499;7.04654E-06;1.30013E-05
372.05701;6.95493E-06;1.30899E-05
372.15500;6.84498E-06;1.31397E-05
372.25400;6.78072E-06;1.31412E-05
372.35400;6.81856E-06;1.31033E-05
372.45599;6.94028E-06;1.3044E-05
372.55399;7.03667E-06;1.3006E-05
372.64801;7.0214E-06;1.30046E-05
372.75101;6.88797E-06;1.30026E-05
372.85001;6.71276E-06;1.29881E-05
372.95001;6.63406E-06;1.29921E-05
373.05099;6.69795E-06;1.30492E-05
373.14899;6.82305E-06;1.31419E-05
373.25000;6.89897E-06;1.32046E-05
373.34900;6.85903E-06;1.31743E-05
373.44699;6.72373E-06;1.30492E-05
373.54800;6.60397E-06;1.29381E-05
373.64700;6.59659E-06;1.2926E-05
373.74500;6.6806E-06;1.2991E-05
373.84698;6.78562E-06;1.30691E-05
373.94400;6.8538E-06;1.31165E-05
374.04599;6.85653E-06;1.31463E-05
374.14401;6.82285E-06;1.31919E-05
374.24200;6.77904E-06;1.32624E-05
374.34201;6.73218E-06;1.33004E-05
374.44199;6.70769E-06;1.32614E-05
374.54199;6.72799E-06;1.31951E-05
374.64001;6.78254E-06;1.3166E-05
374.74200;6.8255E-06;1.3186E-05
374.84000;6.81197E-06;1.32372E-05
374.94101;6.7448E-06;1.32856E-05
375.04001;6.67067E-06;1.3286E-05
375.14099;6.62133E-06;1.32585E-05
375.23901;6.61295E-06;1.32491E-05
375.33899;6.64947E-06;1.3248E-05
375.43701;6.70958E-06;1.32447E-05
375.53900;6.78075E-06;1.32449E-05
375.63599;6.85879E-06;1.32229E-05
375.73499;6.92442E-06;1.31644E-05
375.83499;6.97004E-06;1.31108E-05
375.93301;7.01885E-06;1.30806E-05
376.03400;7.05349E-06;1.3065E-05
376.13501;7.04454E-06;1.30709E-05
376.23099;7.00335E-06;1.30861E-05
376.33200;6.93982E-06;1.30968E-05
376.43399;6.87531E-06;1.31298E-05
376.53101;6.81646E-06;1.31972E-05
376.63199;6.74375E-06;1.32622E-05
376.73001;6.67176E-06;1.33313E-05
376.83301;6.6504E-06;1.34223E-05
376.93301;6.71181E-06;1.35125E-05
377.03101;6.83703E-06;1.35999E-05
377.13000;6.9668E-06;1.36604E-05
377.22900;7.02378E-06;1.36369E-05
377.32999;6.97938E-06;1.35187E-05
377.43100;6.87176E-06;1.33643E-05
377.52802;6.7439E-06;1.3242E-05
377.62900;6.66204E-06;1.31985E-05
377.72800;6.69231E-06;1.32476E-05
377.82700;6.82028E-06;1.33368E-05
377.92499;6.97516E-06;1.34234E-05
378.02600;7.07386E-06;1.35076E-05
378.12701;7.06294E-06;1.35909E-05
378.22699;6.96047E-06;1.36497E-05
378.32501;6.83173E-06;1.3639E-05
378.42300;6.73105E-06;1.35652E-05
378.52701;6.67783E-06;1.34862E-05
378.62601;6.67024E-06;0.000013432
378.72601;6.67772E-06;1.33906E-05
378.82401;6.67346E-06;1.33473E-05
378.92401;6.66767E-06;1.33043E-05
379.02301;6.68053E-06;1.32952E-05
379.12399;6.73478E-06;1.33578E-05
379.21899;6.82728E-06;1.34782E-05
379.32401;6.91465E-06;1.3594E-05
379.41901;6.95946E-06;1.36413E-05
379.52100;6.96261E-06;1.36076E-05
379.62100;6.94671E-06;1.3537E-05
379.71701;6.93095E-06;1.34907E-05
379.82199;6.91672E-06;1.34996E-05
379.91901;6.8867E-06;1.35454E-05
380.01700;6.83876E-06;1.35892E-05
380.11899;6.79881E-06;1.36161E-05
380.21799;6.79513E-06;1.36538E-05
380.31699;6.8422E-06;1.37028E-05
380.41699;6.91948E-06;1.37346E-05
380.51501;6.97144E-06;1.37382E-05
380.61801;6.947E-06;1.37185E-05
380.71799;6.84939E-06;1.36992E-05
380.81699;6.74775E-06;1.36889E-05
380.91599;6.71204E-06;1.3673E-05
381.01801;6.77154E-06;1.36498E-05
381.12000;6.90308E-06;1.36474E-05
381.21500;7.05884E-06;1.36733E-05
381.31699;7.19626E-06;1.37143E-05
381.41599;7.2698E-06;1.37486E-05
381.51700;7.25014E-06;1.37523E-05
381.61700;7.13757E-06;1.37336E-05
381.71701;6.99025E-06;1.37313E-05
381.81601;6.88869E-06;1.37719E-05
381.91800;6.86573E-06;1.38334E-05
382.01801;6.90014E-06;1.38829E-05
382.11700;6.95047E-06;1.38929E-05
382.21600;7.00264E-06;1.38633E-05
382.31799;7.04696E-06;1.38214E-05
382.42001;7.05875E-06;1.37856E-05
382.51901;7.02196E-06;1.37611E-05
382.62000;6.94032E-06;1.37495E-05
382.71799;6.85518E-06;1.37762E-05
382.81799;6.81891E-06;1.38484E-05
382.91501;6.84428E-06;1.39207E-05
383.01599;6.90472E-06;1.39311E-05
383.11499;6.97148E-06;1.38716E-05
383.21701;7.04647E-06;1.3808E-05
383.31601;7.12771E-06;1.38126E-05
383.41901;7.18699E-06;1.39285E-05
383.51700;7.19317E-06;1.4102E-05
383.61499;7.131E-06;1.4222E-05
383.71799;7.03407E-06;1.42179E-05
383.81400;6.96234E-06;1.40912E-05
383.91501;6.94626E-06;1.39308E-05
384.01599;6.98024E-06;1.38483E-05
384.11499;7.04284E-06;1.38975E-05
384.21701;7.09563E-06;1.40147E-05
384.31500;7.10351E-06;1.4108E-05
384.41501;7.0764E-06;1.41404E-05
384.51099;7.05391E-06;1.41138E-05
384.61499;7.05646E-06;1.40761E-05
384.71399;7.08044E-06;1.40632E-05
384.81100;7.11782E-06;1.40687E-05
384.91199;7.15765E-06;1.40823E-05
385.01300;7.19964E-06;1.41127E-05
385.11099;7.25879E-06;1.41587E-05
385.20700;7.32725E-06;1.41755E-05
385.31000;7.36879E-06;1.41525E-05
385.41101;7.38189E-06;1.41259E-05
385.51001;7.38714E-06;1.41217E-05
385.60999;7.3911E-06;1.41549E-05
385.70901;7.3974E-06;1.42138E-05
385.80801;7.39487E-06;1.42446E-05
385.90799;7.36499E-06;1.42038E-05
386.00500;7.3074E-06;1.41359E-05
386.10901;7.25697E-06;1.41314E-05
386.20099;7.24936E-06;1.42288E-05
386.30701;7.27412E-06;1.4388E-05
386.40601;7.29184E-06;1.45356E-05
386.50201;7.26773E-06;1.46038E-05
386.60501;7.20725E-06;1.45771E-05
386.70300;7.13696E-06;1.45109E-05
386.80399;7.08568E-06;1.44663E-05
386.90302;7.08446E-06;1.4453E-05
387.00000;7.13278E-06;1.44479E-05
387.10001;7.21649E-06;1.44335E-05
387.20200;7.31509E-06;1.4398E-05
387.29901;7.40515E-06;1.43544E-05
387.40201;7.47326E-06;1.43355E-05
387.50000;7.51999E-06;1.4362E-05
387.59799;7.5504E-06;1.44124E-05
387.70001;7.5464E-06;1.44437E-05
387.79599;7.48146E-06;1.44387E-05
387.89499;7.36126E-06;1.44141E-05
387.99799;7.23875E-06;1.43954E-05
388.09601;7.18238E-06;1.44039E-05
388.19601;7.23254E-06;1.44388E-05
388.29599;7.36758E-06;1.44713E-05
388.39200;7.51485E-06;1.44963E-05
388.49200;7.61012E-06;1.45304E-05
388.58801;7.64909E-06;1.45689E-05
388.68900;7.6535E-06;1.46115E-05
388.78900;7.62952E-06;1.46839E-05
388.88699;7.58465E-06;1.47931E-05
388.98801;7.52162E-06;1.48975E-05
389.08499;7.44938E-06;1.49441E-05
389.18500;7.40182E-06;1.49135E-05
389.28299;7.40376E-06;1.48276E-05
389.38400;7.45389E-06;1.4737E-05
389.48099;7.55032E-06;1.46764E-05
389.58200;7.6638E-06;1.46471E-05
389.68799;7.74821E-06;1.4634E-05
389.78799;7.77561E-06;1.46565E-05
389.87900;7.74013E-06;1.47331E-05
389.98199;7.67257E-06;1.48411E-05
390.07700;7.60631E-06;1.49409E-05
390.18500;7.57284E-06;1.49863E-05
390.28299;7.57247E-06;1.49662E-05
390.37799;7.59483E-06;1.49015E-05
390.48001;7.63417E-06;1.48357E-05
390.57599;7.66671E-06;1.48046E-05
390.67700;7.69447E-06;1.48116E-05
390.77701;7.70532E-06;1.48565E-05
390.88000;7.7158E-06;1.49395E-05
390.97400;7.76562E-06;1.50402E-05
391.07700;7.86172E-06;1.51078E-05
391.17300;7.97357E-06;1.51063E-05
391.27301;8.0428E-06;1.5042E-05
391.37500;8.04722E-06;1.49556E-05
391.47101;7.97559E-06;1.49082E-05
391.57300;7.85652E-06;1.49548E-05
391.67099;7.73998E-06;1.50917E-05
391.77499;7.6646E-06;1.52549E-05
391.87399;7.67171E-06;1.53836E-05
391.96799;7.75239E-06;1.5431E-05
392.06900;7.85409E-06;1.53798E-05
392.16800;7.93106E-06;1.52703E-05
392.26599;7.98348E-06;1.51634E-05
392.36899;8.0372E-06;1.50781E-05
392.46899;8.09316E-06;1.50316E-05
392.56601;8.11991E-06;1.50609E-05
392.66901;8.10476E-06;1.51427E-05
392.76501;8.07219E-06;1.52272E-05
392.86700;8.05068E-06;1.52733E-05
392.96600;8.04599E-06;1.52685E-05
393.06500;8.05438E-06;1.52514E-05
393.16599;8.08109E-06;1.52813E-05
393.26501;8.12615E-06;1.53883E-05
393.36401;8.18528E-06;1.55304E-05
393.46399;8.22574E-06;1.56431E-05
393.56699;8.21043E-06;1.5699E-05
393.66501;8.14146E-06;1.57015E-05
393.76099;8.06014E-06;1.5657E-05
393.86200;8.01805E-06;1.55813E-05
393.96399;8.0404E-06;1.54949E-05
394.06400;8.13286E-06;1.54181E-05
394.16400;8.24339E-06;1.53822E-05
394.26401;8.29966E-06;1.54062E-05
394.36099;8.28885E-06;1.54807E-05
394.46399;8.22328E-06;1.55826E-05
394.56299;8.15126E-06;1.56814E-05
394.66299;8.12429E-06;1.57505E-05
394.76099;8.14319E-06;1.57764E-05
394.86301;8.19009E-06;1.57635E-05
394.96201;8.23798E-06;1.57289E-05
395.06100;8.27995E-06;1.56967E-05
395.16000;8.3136E-06;1.56933E-05
395.26300;8.33975E-06;1.5734E-05
395.36099;8.36478E-06;1.58214E-05
395.46201;8.37733E-06;1.59048E-05
395.55899;8.38853E-06;1.59247E-05
395.66000;8.42894E-06;1.58752E-05
395.75900;8.51687E-06;1.58023E-05
395.86099;8.62575E-06;1.57805E-05
395.95801;8.70422E-06;1.58383E-05
396.05701;8.71573E-06;1.59363E-05
396.16000;8.65145E-06;1.60109E-05
396.26300;8.55691E-06;1.60564E-05
396.35800;8.48691E-06;1.61015E-05
396.45801;8.47076E-06;1.61292E-05
396.55801;8.52569E-06;1.6133E-05
396.65900;8.63576E-06;1.61181E-05
396.75800;8.73702E-06;1.60979E-05
396.85901;8.78333E-06;1.61098E-05
396.95599;8.77273E-06;1.61689E-05
397.05701;8.72496E-06;1.62511E-05
397.15701;8.68679E-06;1.63176E-05
397.25800;8.68212E-06;1.63449E-05
397.35501;8.71477E-06;1.6334E-05
397.45300;8.78609E-06;1.63292E-05
397.55399;8.88912E-06;1.63717E-05
397.65701;8.99753E-06;1.64523E-05
397.75299;9.0663E-06;1.65102E-05
397.85400;9.07351E-06;1.64882E-05
397.95200;9.00562E-06;1.63974E-05
398.05099;8.89056E-06;1.63184E-05
398.14899;8.80646E-06;1.63346E-05
398.24899;8.80809E-06;1.64428E-05
398.35300;8.90841E-06;1.65823E-05
398.45099;9.06137E-06;1.67032E-05
398.54901;9.17731E-06;1.67912E-05
398.64801;9.20954E-06;1.68254E-05
398.74701;9.17515E-06;1.68012E-05
398.85001;9.12306E-06;1.67579E-05
398.94699;9.0994E-06;1.67335E-05
399.04999;9.1045E-06;1.67535E-05
399.14801;9.10585E-06;1.67992E-05
399.24500;9.07776E-06;1.67978E-05
399.34399;9.03635E-06;1.67156E-05
399.44501;9.03396E-06;1.66372E-05
399.54700;9.10469E-06;1.66582E-05
399.64999;9.22671E-06;0.000016785
399.74799;9.34264E-06;1.6957E-05
399.85101;9.39782E-06;1.70754E-05
399.95099;9.36967E-06;1.7086E-05
400.04999;9.28878E-06;1.70429E-05
400.14700;9.20977E-06;1.70202E-05
400.24500;9.16771E-06;1.70335E-05
400.35001;9.1717E-06;1.70768E-05
400.44400;9.20185E-06;1.71268E-05
400.54599;9.21482E-06;1.7157E-05
400.64499;9.21653E-06;1.71726E-05
400.74701;9.25355E-06;1.71851E-05
400.84900;9.37376E-06;1.71765E-05
400.94601;9.58424E-06;1.71531E-05
401.04501;9.7997E-06;1.71596E-05
401.14700;9.92347E-06;0.000017207
401.24500;9.89245E-06;1.72808E-05
401.34601;9.72644E-06;1.73402E-05
401.44501;9.52654E-06;1.73485E-05
401.54401;9.40044E-06;1.73225E-05
401.64499;9.39018E-06;1.73247E-05
401.74399;9.47377E-06;1.74048E-05
401.84698;9.62913E-06;1.75563E-05
401.94501;9.78701E-06;1.7732E-05
402.04599;9.88343E-06;1.78462E-05
402.14301;9.89772E-06;1.78732E-05
402.24600;9.83657E-06;1.78478E-05
402.34500;9.74585E-06;1.77812E-05
402.44800;9.68356E-06;1.77005E-05
402.54599;9.67913E-06;1.76348E-05
402.64401;9.71122E-06;1.75951E-05
402.74301;9.75845E-06;1.76201E-05
402.84201;9.81565E-06;1.77428E-05
402.94199;9.87607E-06;1.79063E-05
403.04001;9.93689E-06;1.80285E-05
403.14301;1.00001E-05;1.80739E-05
403.24100;1.00583E-05;1.80381E-05
403.34000;1.01102E-05;1.79825E-05
403.44000;1.01403E-05;1.79831E-05
403.54099;1.01241E-05;1.80492E-05
403.63901;1.00578E-05;1.81435E-05
403.73499;9.96152E-06;1.82306E-05
403.83701;9.88476E-06;1.82826E-05
403.93900;9.86525E-06;1.82912E-05
404.03699;0.000009898;1.82737E-05
404.13501;9.94617E-06;1.82421E-05
404.23599;9.99548E-06;1.82235E-05
404.33801;1.00607E-05;1.82516E-05
404.43500;1.01399E-05;1.83408E-05
404.53299;1.02224E-05;1.8479E-05
404.63501;1.02956E-05;1.86208E-05
404.73199;1.0333E-05;1.87167E-05
404.83499;1.03238E-05;1.87381E-05
404.93201;1.02732E-05;1.86774E-05
405.03201;1.0192E-05;1.85652E-05
405.12900;1.01238E-05;1.84885E-05
405.22800;1.01216E-05;1.85292E-05
405.32999;1.01934E-05;1.86915E-05
405.42700;1.02952E-05;1.89118E-05
405.52802;1.03639E-05;1.90958E-05
405.62601;1.03546E-05;1.91727E-05
405.72501;1.02779E-05;1.91636E-05
405.82599;1.0204E-05;1.91364E-05
405.92700;1.01787E-05;1.91259E-05
406.02499;1.02022E-05;1.9143E-05
406.12299;1.02639E-05;1.9167E-05
406.22501;1.03243E-05;1.91688E-05
406.32501;1.03623E-05;1.91606E-05
406.42300;1.03882E-05;1.91715E-05
406.52200;1.0405E-05;1.92206E-05
406.62299;1.0401E-05;0.000019304
406.72101;1.03912E-05;1.93933E-05
406.82101;1.04067E-05;1.94693E-05
406.92401;1.04378E-05;1.95474E-05
407.02200;1.04728E-05;1.9631E-05
407.12100;1.05063E-05;1.96892E-05
407.22000;1.05151E-05;1.96952E-05
407.32199;1.04835E-05;1.96471E-05
407.42001;1.04313E-05;1.95755E-05
407.52200;1.03965E-05;1.95299E-05
407.61801;1.03884E-05;1.95371E-05
407.72400;1.04006E-05;1.95896E-05
407.81699;1.04214E-05;1.96992E-05
407.91800;1.04269E-05;1.9862E-05
408.01801;1.04133E-05;0.000020048
408.11899;1.04002E-05;2.02154E-05
408.21899;1.04071E-05;2.0304E-05
408.31900;1.04348E-05;2.02979E-05
408.41599;1.04613E-05;2.02418E-05
408.51501;1.04543E-05;2.01901E-05
408.61499;1.03851E-05;2.01693E-05
408.71600;1.02684E-05;2.01771E-05
408.81699;1.01844E-05;2.01849E-05
408.91699;1.01919E-05;2.0199E-05
409.01700;1.02624E-05;2.02594E-05
409.11801;1.03257E-05;2.03828E-05
409.21899;1.03439E-05;2.05522E-05
409.31400;1.0342E-05;2.07122E-05
409.41501;1.03744E-05;2.08071E-05
409.51501;1.04722E-05;2.08339E-05
409.61600;1.05765E-05;2.08305E-05
409.71201;1.06035E-05;2.08303E-05
409.81601;1.05241E-05;2.08555E-05
409.91400;1.03701E-05;2.08891E-05
410.01199;1.02191E-05;2.0912E-05
410.11499;1.01359E-05;2.09523E-05
410.21500;1.01393E-05;2.10335E-05
410.31601;1.01972E-05;2.1159E-05
410.41400;1.02741E-05;2.13065E-05
410.51501;1.03377E-05;2.14187E-05
410.61499;1.0368E-05;2.14657E-05
410.71600;1.0366E-05;2.1459E-05
410.81400;1.03207E-05;2.14236E-05
410.91299;1.02294E-05;2.13916E-05
411.01599;1.00987E-05;2.1398E-05
411.11301;9.94218E-06;2.14668E-05
411.21500;9.80662E-06;2.15969E-05
411.31100;9.75988E-06;2.1762E-05
411.41501;9.81805E-06;2.1897E-05
411.51099;9.91429E-06;2.19522E-05
411.61200;9.97545E-06;2.19353E-05
411.71301;9.96177E-06;2.19004E-05
411.81500;9.90079E-06;2.19236E-05
411.91699;9.8625E-06;2.20485E-05
412.01199;9.85175E-06;2.2239E-05
412.11801;9.83221E-06;2.23917E-05
412.21201;9.78091E-06;2.24402E-05
412.31201;9.70751E-06;2.24044E-05
412.41199;9.64855E-06;2.23625E-05
412.51099;9.63905E-06;2.24035E-05
412.61099;9.68654E-06;2.25428E-05
412.70901;9.73236E-06;2.27049E-05
412.80899;9.70111E-06;2.28119E-05
412.90799;9.56946E-06;2.28573E-05
413.00699;9.39094E-06;2.28666E-05
413.10999;9.27187E-06;2.28708E-05
413.20999;9.26995E-06;2.29029E-05
413.31100;9.34018E-06;2.29555E-05
413.41000;9.36063E-06;2.30218E-05
413.50699;9.26862E-06;2.31109E-05
413.60699;9.13165E-06;2.32209E-05
413.70801;9.05025E-06;2.33477E-05
413.80701;9.08375E-06;2.34938E-05
413.90399;9.19367E-06;2.36464E-05
414.00601;9.27149E-06;2.37635E-05
414.10599;9.22872E-06;2.38311E-05
414.20200;9.07672E-06;2.3852E-05
414.30301;8.89415E-06;2.38383E-05
414.40399;8.73769E-06;2.38359E-05
414.50201;8.63435E-06;2.38631E-05
414.60400;8.56314E-06;2.39126E-05
414.69699;8.48691E-06;2.39905E-05
414.80200;8.40062E-06;2.40901E-05
414.89801;8.33148E-06;2.41869E-05
415.00000;8.28844E-06;2.42701E-05
415.10001;8.24368E-06;2.43528E-05
415.20099;8.18851E-06;2.44619E-05
415.29800;8.14005E-06;2.46166E-05
415.39899;8.12099E-06;2.4798E-05
415.49701;8.13503E-06;2.49577E-05
415.59601;8.15028E-06;2.50626E-05
415.69400;8.11314E-06;2.51207E-05
415.79800;7.99088E-06;2.5159E-05
415.89600;7.80263E-06;2.52078E-05
415.99301;7.59141E-06;2.52947E-05
416.09399;7.40114E-06;2.54252E-05
416.19800;7.25403E-06;2.55927E-05
416.29599;7.14098E-06;2.57735E-05
416.39301;7.04801E-06;2.59227E-05
416.49500;6.96564E-06;2.60037E-05
416.59601;6.89969E-06;2.6014E-05
416.69299;6.86876E-06;2.59877E-05
416.79401;6.85816E-06;2.59817E-05
416.89600;6.81517E-06;2.6054E-05
416.99200;6.70588E-06;2.62206E-05
417.09500;6.52985E-06;2.64487E-05
417.19199;6.33497E-06;2.66901E-05
417.29501;6.19504E-06;2.68969E-05
417.39301;6.13535E-06;2.70525E-05
417.49301;6.11144E-06;2.71623E-05
417.59100;6.05563E-06;2.72313E-05
417.69501;5.94015E-06;2.7283E-05
417.79001;5.77645E-06;2.73459E-05
417.89200;5.60848E-06;2.74643E-05
417.99200;5.47466E-06;2.76741E-05
418.09299;5.39495E-06;2.79527E-05
418.19400;5.36272E-06;2.82332E-05
418.29401;5.32153E-06;2.84462E-05
418.39200;5.22359E-06;2.85643E-05
418.49100;5.04404E-06;2.86193E-05
418.59100;4.80322E-06;2.86718E-05
418.69101;4.55893E-06;2.87617E-05
418.79401;4.34541E-06;2.88996E-05
418.89301;4.17443E-06;2.9078E-05
418.99301;4.03269E-06;2.92724E-05
419.09100;3.9141E-06;2.94628E-05
419.19199;3.81555E-06;2.96562E-05
419.29300;3.72521E-06;2.98733E-05
419.39001;3.6428E-06;3.0135E-05
419.49301;3.55203E-06;3.04435E-05
419.59201;3.44002E-06;3.07724E-05
419.69400;3.29445E-06;3.10898E-05
419.79599;3.12419E-06;3.13707E-05
419.89499;2.95566E-06;3.16127E-05
419.99500;2.79767E-06;3.1816E-05
420.09399;2.64521E-06;3.1987E-05
420.19501;2.47541E-06;3.21489E-05
420.29300;2.29149E-06;3.23245E-05
420.39801;2.12784E-06;3.25361E-05
420.49500;2.01727E-06;3.27758E-05
420.59698;1.93778E-06;3.30271E-05
420.69901;1.81566E-06;3.32938E-05
